tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1959-02-11,Friendly,played,German DR,DDR,DDR,UEFA,Indonesia,IDN,IDN,AFC,FALSE,2,2,draw,Jakarta,Indonesia,FALSE,1513,1559,1517,1555,4
,,,1959-05-01,Friendly,played,German DR,DDR,DDR,UEFA,Hungary,HUN,HUN,UEFA,TRUE,0,1,loss,Dresden,German DR,FALSE,1517,1987,1515,1989,-2
,,,1959-06-21,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Portugal,PRT,PRT,UEFA,TRUE,0,2,loss,Berlin,German DR,FALSE,1515,1669,1490,1694,-25
,,,1959-06-28,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Portugal,PRT,PRT,UEFA,FALSE,2,3,loss,Porto,Portugal,FALSE,1490,1694,1484,1700,-6
,,,1959-08-12,Friendly,played,German DR,DDR,DDR,UEFA,Czechoslovakia,CSK,CSK,UEFA,TRUE,2,1,win,Leipzig,Germany,TRUE,,,,,
,,,1959-09-06,Friendly,played,German DR,DDR,DDR,UEFA,Finland,,,,FALSE,2,3,loss,Helsinki,Finland,FALSE,1484,1282,1471,1295,-13
,,,1960-07-10,Friendly,played,German DR,DDR,DDR,UEFA,Bulgaria,BGR,BGR,UEFA,FALSE,0,2,loss,Sofia,Bulgaria,FALSE,1485,1699,1481,1703,-4
,,,1960-08-17,Friendly,played,German DR,DDR,DDR,UEFA,Soviet Union,SUN,SUN,UEFA,TRUE,0,1,loss,Leipzig,German DR,FALSE,1481,2002,1479,2004,-2
,,,1960-10-30,Friendly,played,German DR,DDR,DDR,UEFA,Finland,,,,TRUE,5,1,win,Rostock,German DR,FALSE,1479,1256,1484,1251,5
,,,1960-12-04,Friendly,played,German DR,DDR,DDR,UEFA,Tunisia,TUN,TUN,CAF,FALSE,3,0,win,Tunis,Tunisia,FALSE,1484,1534,1509,1509,25
,,,1960-12-11,Friendly,played,German DR,DDR,DDR,UEFA,Morocco,MAR,MAR,CAF,FALSE,3,2,win,Casablanca,Morocco,FALSE,1509,1665,1525,1649,16
,,,1961-04-16,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Hungary,HUN,HUN,UEFA,FALSE,0,2,loss,Budapest,Hungary,FALSE,1525,1978,1523,1980,-2
,,,1961-05-14,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Netherlands,NED,NLD,UEFA,TRUE,1,1,draw,Leipzig,German DR,FALSE,1523,1709,1528,1704,5
,,,1961-05-28,Friendly,played,German DR,DDR,DDR,UEFA,Denmark,DNK,DNK,UEFA,FALSE,1,1,draw,Copenhagen,Denmark,FALSE,1528,1698,1535,1691,7
,,,1961-06-21,Friendly,played,German DR,DDR,DDR,UEFA,Morocco,MAR,MAR,CAF,TRUE,1,2,loss,Erfurt,German DR,FALSE,1535,1673,1526,1682,-9
,,,1961-09-10,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Hungary,HUN,HUN,UEFA,TRUE,2,3,loss,Berlin,German DR,FALSE,1526,2005,1522,2009,-4
,,,1961-10-22,Friendly,played,German DR,DDR,DDR,UEFA,Poland,POL,POL,UEFA,FALSE,1,3,loss,Wrocław,Poland,FALSE,1522,1660,1516,1666,-6
,,,1961-12-10,Friendly,played,German DR,DDR,DDR,UEFA,Morocco,MAR,MAR,CAF,FALSE,0,2,loss,Casablanca,Morocco,FALSE,1516,1662,1510,1668,-6
,,,1962-05-03,Friendly,played,German DR,DDR,DDR,UEFA,Soviet Union,SUN,SUN,UEFA,FALSE,1,2,loss,Moscow,Soviet Union,FALSE,1510,2030,1509,2031,-1
,,,1962-05-16,Friendly,played,German DR,DDR,DDR,UEFA,Yugoslavia,YUG,YUG,UEFA,FALSE,1,3,loss,Belgrade,Yugoslavia,FALSE,1509,1982,1508,1983,-1
,,,1962-05-23,Friendly,played,German DR,DDR,DDR,UEFA,Denmark,DNK,DNK,UEFA,TRUE,4,1,win,Leipzig,German DR,FALSE,1508,1682,1529,1661,21
,,,1962-09-16,Friendly,played,German DR,DDR,DDR,UEFA,Yugoslavia,YUG,YUG,UEFA,TRUE,2,2,draw,Leipzig,German DR,FALSE,1529,1932,1536,1925,7
,,,1962-10-14,Friendly,played,German DR,DDR,DDR,UEFA,Romania,ROU,ROU,UEFA,TRUE,3,2,win,Dresden,German DR,FALSE,1536,1681,1547,1670,11
,,,1962-11-21,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Czechoslovakia,CSK,CSK,UEFA,TRUE,2,1,win,Berlin,German DR,FALSE,1547,2005,1582,1970,35
,,,1962-12-09,Friendly,played,German DR,DDR,DDR,UEFA,Mali,,,,FALSE,2,1,win,Bamako,Mali,FALSE,1582,1603,1595,1590,13
,,,1962-12-16,Friendly,played,German DR,DDR,DDR,UEFA,Guinea,,,,FALSE,3,2,win,Conakry,Guinea,FALSE,1595,1538,1606,1527,11
,,,1963-03-31,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Czechoslovakia,CSK,CSK,UEFA,FALSE,1,1,draw,Prague,Czechoslovakia,FALSE,1607,1970,1624,1953,17
,,,1963-05-12,Friendly,played,German DR,DDR,DDR,UEFA,Romania,ROU,ROU,UEFA,FALSE,2,3,loss,Bucharest,Romania,FALSE,1624,1693,1619,1698,-5
,,,1963-06-02,Friendly,played,German DR,DDR,DDR,UEFA,England,ENG,ENG,UEFA,TRUE,1,2,loss,Leipzig,German DR,FALSE,1619,1886,1613,1892,-6
,,,1963-09-04,Friendly,played,German DR,DDR,DDR,UEFA,Bulgaria,BGR,BGR,UEFA,TRUE,1,1,draw,Magdeburg,German DR,FALSE,1613,1778,1615,1776,2
,,,1963-10-19,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Hungary,HUN,HUN,UEFA,TRUE,1,2,loss,Berlin,German DR,FALSE,1615,1972,1608,1979,-7
,,,1963-11-03,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Hungary,HUN,HUN,UEFA,FALSE,3,3,draw,Budapest,Hungary,FALSE,1608,1982,1626,1964,18
,,,1963-12-17,Friendly,played,German DR,DDR,DDR,UEFA,Myanmar,,,,FALSE,5,1,win,Yangon,Burma,FALSE,1626,1238,1632,1232,6
,,,1964-01-12,Friendly,played,German DR,DDR,DDR,UEFA,Sri Lanka,,,,FALSE,12,1,win,Colombo,Ceylon,FALSE,1643,1022,1646,1019,3
,,,1964-02-23,Friendly,played,German DR,DDR,DDR,UEFA,Ghana,GHA,GHA,CAF,FALSE,0,3,loss,Accra,Ghana,FALSE,1652,1812,1646,1818,-6
,,,1965-01-03,Friendly,played,German DR,DDR,DDR,UEFA,Uruguay,URY,URY,CONMEBOL,FALSE,2,0,win,Montevideo,Uruguay,FALSE,1646,1863,1672,1837,26
,,,1965-04-25,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Austria,AUT,AUT,UEFA,FALSE,1,1,draw,Vienna,Austria,FALSE,1672,1823,1684,1811,12
,,,1965-05-23,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Hungary,HUN,HUN,UEFA,TRUE,1,1,draw,Leipzig,German DR,FALSE,1684,1964,1694,1954,10
,,,1965-09-04,Friendly,played,German DR,DDR,DDR,UEFA,Bulgaria,BGR,BGR,UEFA,FALSE,2,3,loss,Varna,Bulgaria,FALSE,1694,1757,1688,1763,-6
,,,1965-10-09,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Hungary,HUN,HUN,UEFA,FALSE,2,3,loss,Budapest,Hungary,FALSE,1688,1990,1684,1994,-4
,,,1965-10-31,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Austria,AUT,AUT,UEFA,TRUE,1,0,win,Leipzig,German DR,FALSE,1684,1795,1705,1774,21
,,,1966-04-27,Friendly,played,German DR,DDR,DDR,UEFA,Sweden,SWE,SWE,UEFA,TRUE,4,1,win,Leipzig,German DR,FALSE,1705,1794,1722,1777,17
,,,1966-07-02,Friendly,played,German DR,DDR,DDR,UEFA,Chile,CHL,CHL,CONMEBOL,TRUE,5,2,win,Leipzig,German DR,FALSE,1722,1767,1737,1752,15
,,,1966-09-04,Friendly,played,German DR,DDR,DDR,UEFA,Egypt,EGY,EGY,CAF,TRUE,6,0,win,Karl-Marx-Stadt,German DR,FALSE,1737,1808,1756,1789,19
,,,1966-09-11,Friendly,played,German DR,DDR,DDR,UEFA,Poland,POL,POL,UEFA,TRUE,2,0,win,Erfurt,German DR,FALSE,1756,1699,1765,1690,9
,,,1966-09-21,Friendly,played,German DR,DDR,DDR,UEFA,Romania,ROU,ROU,UEFA,TRUE,2,0,win,Gera,German DR,FALSE,1765,1863,1780,1848,15
,,,1966-10-23,Friendly,played,German DR,DDR,DDR,UEFA,Soviet Union,SUN,SUN,UEFA,FALSE,2,2,draw,Moscow,Soviet Union,FALSE,1780,1994,1787,1987,7
,,,1967-01-17,Friendly,played,German DR,DDR,DDR,UEFA,Egypt,EGY,EGY,CAF,FALSE,2,1,win,Cairo,United Arab Republic,TRUE,1787,1778,1800,1765,13
,,,1967-01-20,Friendly,played,German DR,DDR,DDR,UEFA,Egypt,EGY,EGY,CAF,FALSE,3,0,win,Cairo,United Arab Republic,TRUE,1800,1765,1821,1744,21
,,,1967-01-24,Friendly,played,German DR,DDR,DDR,UEFA,Egypt,EGY,EGY,CAF,FALSE,2,2,draw,Alexandria,United Arab Republic,TRUE,1821,1744,1822,1743,1
,,,1967-01-29,Friendly,played,German DR,DDR,DDR,UEFA,Sudan,,,,FALSE,2,1,win,Khartoum,Sudan,FALSE,1822,1670,1831,1661,9
,,,1967-02-12,Friendly,played,German DR,DDR,DDR,UEFA,Iraq,IRQ,IRQ,AFC,FALSE,1,1,draw,Baghdad,Iraq,FALSE,1831,1628,1828,1631,-3
,,,1967-04-05,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Netherlands,NED,NLD,UEFA,TRUE,4,3,win,Leipzig,German DR,FALSE,1828,1695,1836,1687,8
,,,1967-05-17,Friendly,played,German DR,DDR,DDR,UEFA,Sweden,SWE,SWE,UEFA,FALSE,1,0,win,Helsingborg,Sweden,FALSE,1836,1815,1848,1803,12
,,,1967-06-04,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Denmark,DNK,DNK,UEFA,FALSE,1,1,draw,Copenhagen,Denmark,FALSE,1848,1541,1837,1552,-11
,,,1967-09-13,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Netherlands,NED,NLD,UEFA,FALSE,0,1,loss,Amsterdam,Netherlands,FALSE,1837,1678,1814,1701,-23
,,,1967-09-27,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Hungary,HUN,HUN,UEFA,FALSE,1,3,loss,Budapest,Hungary,FALSE,1814,1992,1804,2002,-10
,,,1967-10-11,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Denmark,DNK,DNK,UEFA,TRUE,3,2,win,Leipzig,German DR,FALSE,1804,1625,1811,1618,7
,,,1967-10-29,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Hungary,HUN,HUN,UEFA,TRUE,1,0,win,Leipzig,German DR,FALSE,1811,2002,1836,1977,25
,,,1968-10-20,Friendly,played,German DR,DDR,DDR,UEFA,Poland,POL,POL,UEFA,FALSE,1,1,draw,Szczecin,Poland,FALSE,1861,1707,1859,1709,-2
,,,1969-03-29,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Italy,ITA,ITA,UEFA,TRUE,2,2,draw,Berlin,German DR,FALSE,1859,1986,1861,1984,2
,,,1969-04-16,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Wales,WAL,WAL,UEFA,TRUE,2,1,win,Dresden,German DR,FALSE,1861,1705,1868,1698,7
,,,1969-06-22,Friendly,played,German DR,DDR,DDR,UEFA,Chile,CHL,CHL,CONMEBOL,TRUE,0,1,loss,Magdeburg,German DR,FALSE,1868,1791,1853,1806,-15
,,,1969-06-25,Friendly,played,German DR,DDR,DDR,UEFA,Chile,CHL,CHL,CONMEBOL,TRUE,2,1,win,Halle,German DR,FALSE,1853,1806,1859,1800,6
,,,1969-07-09,Friendly,played,German DR,DDR,DDR,UEFA,Egypt,EGY,EGY,CAF,TRUE,7,0,win,Rostock,German DR,FALSE,1859,1733,1869,1723,10
,,,1969-07-25,Friendly,played,German DR,DDR,DDR,UEFA,Soviet Union,SUN,SUN,UEFA,TRUE,2,2,draw,Leipzig,German DR,FALSE,1869,1942,1868,1943,-1
,,,1969-10-22,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Wales,WAL,WAL,UEFA,FALSE,3,1,win,Cardiff,Wales,FALSE,1868,1682,1891,1659,23
,,,1969-11-22,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Italy,ITA,ITA,UEFA,FALSE,0,3,loss,Naples,Italy,FALSE,1891,1985,1874,2002,-17
,,,1969-12-08,Friendly,played,German DR,DDR,DDR,UEFA,Iraq,IRQ,IRQ,AFC,FALSE,1,1,draw,Baghdad,Iraq,FALSE,1874,1558,1868,1564,-6
,,,1969-12-19,Friendly,played,German DR,DDR,DDR,UEFA,Egypt,EGY,EGY,CAF,FALSE,3,1,win,Cairo,Egypt,FALSE,1875,1762,1889,1748,14
,,,1970-05-16,Friendly,played,German DR,DDR,DDR,UEFA,Poland,POL,POL,UEFA,FALSE,1,1,draw,Kraków,Poland,FALSE,1889,1789,1889,1789,0
,,,1970-07-26,Friendly,played,German DR,DDR,DDR,UEFA,Iraq,IRQ,IRQ,AFC,TRUE,5,0,win,Jena,German DR,FALSE,1889,1553,1892,1550,3
,,,1970-09-06,Friendly,played,German DR,DDR,DDR,UEFA,Poland,POL,POL,UEFA,TRUE,5,0,win,Rostock,German DR,FALSE,1892,1808,1902,1798,10
,,,1970-11-11,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Netherlands,NED,NLD,UEFA,TRUE,1,0,win,Dresden,German DR,FALSE,1902,1735,1909,1728,7
,,,1970-11-15,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Luxembourg,,,,FALSE,5,0,win,Luxembourg,Luxembourg,FALSE,1909,1293,1913,1289,4
,,,1970-11-25,Friendly,played,German DR,DDR,DDR,UEFA,England,ENG,ENG,UEFA,FALSE,1,3,loss,London,England,FALSE,1913,2032,1906,2039,-7
,,,1971-02-02,Friendly,played,German DR,DDR,DDR,UEFA,Chile,CHL,CHL,CONMEBOL,FALSE,1,0,win,Santiago,Chile,FALSE,1906,1756,1915,1747,9
,,,1971-02-08,Friendly,played,German DR,DDR,DDR,UEFA,Uruguay,URY,URY,CONMEBOL,FALSE,3,0,win,Montevideo,Uruguay,FALSE,1915,1865,1935,1845,20
,,,1971-02-10,Friendly,played,German DR,DDR,DDR,UEFA,Uruguay,URY,URY,CONMEBOL,FALSE,1,1,draw,Montevideo,Uruguay,FALSE,1935,1845,1935,1845,0
,,,1971-04-24,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Luxembourg,,,,TRUE,2,1,win,Gera,German DR,FALSE,1935,1286,1936,1285,1
,,,1971-05-09,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Yugoslavia,YUG,YUG,UEFA,TRUE,1,2,loss,Leipzig,German DR,FALSE,1936,1853,1906,1883,-30
,,,1971-08-18,Friendly,played,German DR,DDR,DDR,UEFA,Mexico,MEX,MEX,CONCACAF,FALSE,1,0,win,Guadalajara,Mexico,FALSE,,,,,
,,,1971-09-18,Friendly,played,German DR,DDR,DDR,UEFA,Mexico,MEX,MEX,CONCACAF,TRUE,1,1,draw,Leipzig,German DR,FALSE,1917,1688,1910,1695,-7
,,,1971-09-25,Friendly,played,German DR,DDR,DDR,UEFA,Czechoslovakia,CSK,CSK,UEFA,TRUE,1,1,draw,Berlin,German DR,FALSE,1910,1868,1906,1872,-4
,,,1971-10-10,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Netherlands,NED,NLD,UEFA,FALSE,2,3,loss,Rotterdam,Netherlands,FALSE,1906,1731,1882,1755,-24
,,,1971-10-16,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Yugoslavia,YUG,YUG,UEFA,FALSE,0,0,draw,Belgrade,Yugoslavia,FALSE,1882,1890,1888,1884,6
,,,1972-04-08,Friendly,played,German DR,DDR,DDR,UEFA,Poland,POL,POL,UEFA,FALSE,1,2,loss,Łódź,Poland,FALSE,,,,,
,,,1972-05-27,Friendly,played,German DR,DDR,DDR,UEFA,Uruguay,URY,URY,CONMEBOL,TRUE,1,0,win,Leipzig,German DR,FALSE,1888,1808,1893,1803,5
,,,1972-05-31,Friendly,played,German DR,DDR,DDR,UEFA,Uruguay,URY,URY,CONMEBOL,TRUE,0,0,draw,Rostock,German DR,FALSE,1893,1803,1888,1808,-5
,,,1972-10-07,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Finland,,,,TRUE,5,0,win,Dresden,German DR,FALSE,1850,1423,1854,1419,4
,,,1972-11-01,Friendly,played,German DR,DDR,DDR,UEFA,Czechoslovakia,CSK,CSK,UEFA,FALSE,3,1,win,Bratislava,Czechoslovakia,FALSE,1854,1846,1873,1827,19
,,,1973-02-15,Friendly,played,German DR,DDR,DDR,UEFA,Colombia,COL,COL,CONMEBOL,FALSE,2,0,win,Bogotá,Colombia,FALSE,1873,1408,1876,1405,3
,,,1973-02-18,Friendly,played,German DR,DDR,DDR,UEFA,Ecuador,ECU,ECU,CONMEBOL,FALSE,1,1,draw,Quito,Ecuador,FALSE,1876,1430,1868,1438,-8
,,,1973-04-08,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Albania,,,,TRUE,2,0,win,Magdeburg,German DR,FALSE,1868,1468,1871,1465,3
,,,1973-04-18,Friendly,played,German DR,DDR,DDR,UEFA,Belgium,BEL,BEL,UEFA,FALSE,0,3,loss,Antwerp,Belgium,FALSE,1871,1860,1858,1873,-13
,,,1973-05-16,Friendly,played,German DR,DDR,DDR,UEFA,Hungary,HUN,HUN,UEFA,TRUE,2,1,win,Karl-Marx-Stadt,German DR,FALSE,1858,1927,1867,1918,9
,,,1973-05-27,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Romania,ROU,ROU,UEFA,FALSE,0,1,loss,Bucharest,Romania,FALSE,1867,1797,1849,1815,-18
,,,1973-06-06,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Finland,,,,FALSE,5,1,win,Tampere,Finland,FALSE,1849,1419,1859,1409,10
,,,1973-07-17,Friendly,played,German DR,DDR,DDR,UEFA,Iceland,ISL,ISL,UEFA,FALSE,2,1,win,Reykjavík,Iceland,FALSE,1859,1295,1860,1294,1
,,,1973-07-19,Friendly,played,German DR,DDR,DDR,UEFA,Iceland,ISL,ISL,UEFA,FALSE,2,0,win,Reykjavík,Iceland,FALSE,1860,1294,1862,1292,2
,,,1973-09-26,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Romania,ROU,ROU,UEFA,TRUE,2,0,win,Leipzig,German DR,FALSE,1862,1815,1880,1797,18
,,,1973-10-17,Friendly,played,German DR,DDR,DDR,UEFA,Soviet Union,SUN,SUN,UEFA,TRUE,1,0,win,Leipzig,German DR,FALSE,1880,1896,1888,1888,8
,,,1973-11-13,FIFA World Cup qualification,played,German DR,DDR,DDR,UEFA,Albania,,,,FALSE,4,1,win,Tirana,Albania,FALSE,,,,,
,,,1973-11-21,Friendly,played,German DR,DDR,DDR,UEFA,Hungary,HUN,HUN,UEFA,FALSE,1,0,win,Budapest,Hungary,FALSE,1897,1909,1910,1896,13
,,,1974-02-26,Friendly,played,German DR,DDR,DDR,UEFA,Tunisia,TUN,TUN,CAF,FALSE,4,0,win,Tunis,Tunisia,FALSE,1910,1705,1923,1692,13
,,,1974-02-28,Friendly,played,German DR,DDR,DDR,UEFA,Algeria,DZA,DZA,CAF,FALSE,3,1,win,Algiers,Algeria,FALSE,1923,1582,1929,1576,6
,,,1974-03-13,Friendly,played,German DR,DDR,DDR,UEFA,Belgium,BEL,BEL,UEFA,TRUE,1,0,win,Berlin,German DR,FALSE,1929,1880,1935,1874,6
,,,1974-03-27,Friendly,played,German DR,DDR,DDR,UEFA,Czechoslovakia,CSK,CSK,UEFA,TRUE,1,0,win,Dresden,German DR,FALSE,1935,1835,1940,1830,5
,,,1974-05-23,Friendly,played,German DR,DDR,DDR,UEFA,Norway,NOR,NOR,UEFA,TRUE,1,0,win,Rostock,German DR,FALSE,1940,1461,1941,1460,1
,,,1974-05-29,Friendly,played,German DR,DDR,DDR,UEFA,England,ENG,ENG,UEFA,TRUE,1,1,draw,Leipzig,German DR,FALSE,1941,1955,1939,1957,-2
WC-1974,WC-1974_003,3,1974-06-14,FIFA World Cup,played,German DR,DDR,DDR,UEFA,Australia,AUS,AUS,AFC,TRUE,2,0,win,Hamburg,Germany,TRUE,1939,1687,1956,1670,17
WC-1974,WC-1974_009,9,1974-06-18,FIFA World Cup,played,German DR,DDR,DDR,UEFA,Chile,CHL,CHL,CONMEBOL,FALSE,1,1,draw,Berlin,Germany,TRUE,1956,1771,1941,1786,-15
WC-1974,WC-1974_019,19,1974-06-22,FIFA World Cup,played,German DR,DDR,DDR,UEFA,Germany,GER,DEU,UEFA,FALSE,1,0,win,Hamburg,Germany,FALSE,,,,,
WC-1974,WC-1974_025,25,1974-06-26,FIFA World Cup,played,German DR,DDR,DDR,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,0,1,loss,Hanover,Germany,TRUE,1991,2096,1970,2117,-21
WC-1974,WC-1974_030,30,1974-06-30,FIFA World Cup,played,German DR,DDR,DDR,UEFA,Netherlands,NED,NLD,UEFA,TRUE,0,2,loss,Gelsenkirchen,Germany,TRUE,1970,1974,1926,2018,-44
WC-1974,WC-1974_033,33,1974-07-03,FIFA World Cup,played,German DR,DDR,DDR,UEFA,Argentina,ARG,ARG,CONMEBOL,FALSE,1,1,draw,Gelsenkirchen,Germany,TRUE,1926,1835,1918,1843,-8
,,,1974-09-04,Friendly,played,German DR,DDR,DDR,UEFA,Poland,POL,POL,UEFA,FALSE,3,1,win,Warsaw,Poland,FALSE,1918,2084,1943,2059,25
,,,1974-09-25,Friendly,played,German DR,DDR,DDR,UEFA,Czechoslovakia,CSK,CSK,UEFA,FALSE,1,3,loss,Prague,Czechoslovakia,FALSE,1943,1851,1928,1866,-15
,,,1974-10-09,Friendly,played,German DR,DDR,DDR,UEFA,Canada,CAN,CAN,CONCACAF,TRUE,2,0,win,Frankfurt an der Oder,German DR,FALSE,1928,1551,1930,1549,2
,,,1974-10-12,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,Iceland,ISL,ISL,UEFA,TRUE,1,1,draw,Magdeburg,German DR,FALSE,1930,1269,1910,1289,-20
,,,1974-10-30,Friendly,played,German DR,DDR,DDR,UEFA,Scotland,SCO,SCO,UEFA,FALSE,0,3,loss,Glasgow,Scotland,FALSE,1910,1891,1897,1904,-13
,,,1974-11-16,UEFA Euro qualification,played,German DR,DDR,DDR,UEFA,France,FRA,FRA,UEFA,FALSE,2,2,draw,Paris,France,FALSE,1897,1790,1897,1790,0
