team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Bernd Bransch,P-18468,defender,DF,3,1944-09-24,29,Hallescher FC Chemie,East Germany,17,0
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Eberhard Vogel,P-53970,forward,FW,15,1943-04-08,31,Carl Zeiss Jena,East Germany,9,1
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Erich Hamann,P-73193,midfielder,MF,17,1944-11-27,29,Vorwärts Frankfurt/Oder,East Germany,1,0
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Gerd Kische,P-12102,defender,DF,18,1951-10-23,22,Hansa Rostock,East Germany,13,0
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Hans-Jürgen Kreische,P-87788,forward,FW,10,1947-07-19,26,Dynamo Dresden,East Germany,4,1
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Harald Irmscher,P-46189,midfielder,MF,16,1946-02-12,28,Carl Zeiss Jena,East Germany,6,0
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Joachim Fritsche,P-88482,defender,DF,5,1951-10-28,22,Lokomotive Leipzig,East Germany,3,0
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Joachim Streich,P-91963,forward,FW,11,1951-04-13,23,Hansa Rostock,East Germany,13,6
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Jürgen Croy,P-79032,goal keeper,GK,1,1946-10-19,27,Sachsenring Zwickau,East Germany,18,0
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Jürgen Pommerenke,P-24093,midfielder,MF,7,1953-01-22,21,1.FC Magdeburg,East Germany,6,0
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Jürgen Sparwasser,P-27040,midfielder,MF,14,1948-06-04,26,1.FC Magdeburg,East Germany,11,3
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Konrad Weise,P-72348,defender,DF,4,1951-08-17,22,Carl Zeiss Jena,East Germany,19,0
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Lothar Kurbjuweit,P-55761,defender,DF,2,1950-11-06,23,Carl Zeiss Jena,East Germany,15,1
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Martin Hoffmann,P-57624,forward,FW,20,1955-03-22,19,1.FC Magdeburg,East Germany,12,4
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Peter Ducke,P-62195,forward,FW,9,1941-10-14,32,Carl Zeiss Jena,East Germany,2,0
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Reinhard Lauck,P-73521,midfielder,MF,13,1946-09-16,27,BFC Dynamo Berlin,East Germany,11,2
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Rüdiger Schnuphase,P-34021,midfielder,MF,6,1954-01-23,20,Rot-Weiß Erfurt,East Germany,4,0
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Siegmar Wätzlich,P-57266,defender,DF,12,1947-11-16,26,Dynamo Dresden,East Germany,13,0
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Werner Friese,P-01760,goal keeper,GK,22,1946-03-30,28,,,,
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Wolfgang Blochwitz,P-54611,goal keeper,GK,21,1941-02-08,33,,,,
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Wolfgang Seguin,P-04924,midfielder,MF,19,1945-09-14,28,1.FC Magdeburg,East Germany,3,0
German DR,DDR,DDR,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Wolfram Löwe,P-08298,forward,FW,8,1945-05-14,29,Lokomotive Leipzig,East Germany,7,1
