tournament_id,match_id,match_number,date,stage,status,team_id,team,team_confederation,opponent_id,opponent,opponent_confederation,is_home,team_score,opponent_score,result,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta,city,country,neutral,decided_by_shootout,shootout_winner
WC-1998,WC-1998_018,18,1998-06-16,Group Stage,played,SCO,Scotland,UEFA,NOR,Norway,UEFA,TRUE,1,1,draw,1768,1889,1778,1879,10,Bordeaux,France,TRUE,FALSE,
WC-1998,WC-1998_018,18,1998-06-16,Group Stage,played,NOR,Norway,UEFA,SCO,Scotland,UEFA,FALSE,1,1,draw,1889,1768,1879,1778,-10,Bordeaux,France,TRUE,FALSE,
WC-1998,WC-1998_019,19,1998-06-17,Group Stage,played,CHL,Chile,CONMEBOL,AUT,Austria,UEFA,TRUE,1,1,draw,1803,1705,1795,1713,-8,Saint-Étienne,France,TRUE,FALSE,
WC-1998,WC-1998_019,19,1998-06-17,Group Stage,played,AUT,Austria,UEFA,CHL,Chile,CONMEBOL,FALSE,1,1,draw,1705,1803,1713,1795,8,Saint-Étienne,France,TRUE,FALSE,
WC-1998,WC-1998_020,20,1998-06-17,Group Stage,played,ITA,Italy,UEFA,CMR,Cameroon,CAF,TRUE,3,0,win,1957,1601,1969,1589,12,Montpellier,France,TRUE,FALSE,
WC-1998,WC-1998_020,20,1998-06-17,Group Stage,played,CMR,Cameroon,CAF,ITA,Italy,UEFA,FALSE,0,3,loss,1601,1957,1589,1969,-12,Montpellier,France,TRUE,FALSE,
WC-1998,WC-1998_021,21,1998-06-18,Group Stage,played,FRA,France,UEFA,KSA,Saudi Arabia,AFC,TRUE,4,0,win,2009,1632,2016,1625,7,Saint-Denis,France,FALSE,FALSE,
WC-1998,WC-1998_021,21,1998-06-18,Group Stage,played,KSA,Saudi Arabia,AFC,FRA,France,UEFA,FALSE,0,4,loss,1632,2009,1625,2016,-7,Saint-Denis,France,FALSE,FALSE,
WC-1998,WC-1998_022,22,1998-06-18,Group Stage,played,ZAF,South Africa,CAF,DNK,Denmark,UEFA,TRUE,1,1,draw,1630,1894,1649,1875,19,Toulouse,France,TRUE,FALSE,
WC-1998,WC-1998_022,22,1998-06-18,Group Stage,played,DNK,Denmark,UEFA,ZAF,South Africa,CAF,FALSE,1,1,draw,1894,1630,1875,1649,-19,Toulouse,France,TRUE,FALSE,
WC-1998,WC-1998_023,23,1998-06-19,Group Stage,played,NGA,Nigeria,CAF,BGR,Bulgaria,UEFA,TRUE,1,0,win,1755,1800,1789,1766,34,Paris,France,TRUE,FALSE,
WC-1998,WC-1998_023,23,1998-06-19,Group Stage,played,BGR,Bulgaria,UEFA,NGA,Nigeria,CAF,FALSE,0,1,loss,1800,1755,1766,1789,-34,Paris,France,TRUE,FALSE,
WC-1998,WC-1998_024,24,1998-06-19,Group Stage,played,ESP,Spain,UEFA,PRY,Paraguay,CONMEBOL,TRUE,0,0,draw,1987,1747,1969,1765,-18,Saint-Étienne,France,TRUE,FALSE,
WC-1998,WC-1998_024,24,1998-06-19,Group Stage,played,PRY,Paraguay,CONMEBOL,ESP,Spain,UEFA,FALSE,0,0,draw,1747,1987,1765,1969,18,Saint-Étienne,France,TRUE,FALSE,
WC-1998,WC-1998_025,25,1998-06-20,Group Stage,played,BEL,Belgium,UEFA,MEX,Mexico,CONCACAF,TRUE,2,2,draw,1833,1880,1837,1876,4,Bordeaux,France,TRUE,FALSE,
WC-1998,WC-1998_025,25,1998-06-20,Group Stage,played,MEX,Mexico,CONCACAF,BEL,Belgium,UEFA,FALSE,2,2,draw,1880,1833,1876,1837,-4,Bordeaux,France,TRUE,FALSE,
WC-1998,WC-1998_026,26,1998-06-20,Group Stage,played,JPN,Japan,AFC,HRV,Croatia,UEFA,TRUE,0,1,loss,1725,1893,1708,1910,-17,Nantes,France,TRUE,FALSE,
WC-1998,WC-1998_026,26,1998-06-20,Group Stage,played,HRV,Croatia,UEFA,JPN,Japan,AFC,FALSE,1,0,win,1893,1725,1910,1708,17,Nantes,France,TRUE,FALSE,
WC-1998,WC-1998_027,27,1998-06-20,Group Stage,played,NED,Netherlands,UEFA,KOR,South Korea,AFC,TRUE,5,0,win,1948,1717,1973,1692,25,Marseille,France,TRUE,FALSE,
WC-1998,WC-1998_027,27,1998-06-20,Group Stage,played,KOR,South Korea,AFC,NED,Netherlands,UEFA,FALSE,0,5,loss,1717,1948,1692,1973,-25,Marseille,France,TRUE,FALSE,
WC-1998,WC-1998_028,28,1998-06-21,Group Stage,played,ARG,Argentina,CONMEBOL,JAM,Jamaica,CONCACAF,TRUE,5,0,win,1911,1626,1930,1607,19,Paris,France,TRUE,FALSE,
WC-1998,WC-1998_028,28,1998-06-21,Group Stage,played,JAM,Jamaica,CONCACAF,ARG,Argentina,CONMEBOL,FALSE,0,5,loss,1626,1911,1607,1930,-19,Paris,France,TRUE,FALSE,
WC-1998,WC-1998_029,29,1998-06-21,Group Stage,played,GER,Germany,UEFA,SRB,Serbia,UEFA,TRUE,2,2,draw,,,,,,Lens,France,TRUE,FALSE,
WC-1998,WC-1998_029,29,1998-06-21,Group Stage,played,SRB,Serbia,UEFA,GER,Germany,UEFA,FALSE,2,2,draw,,,,,,Lens,France,TRUE,FALSE,
WC-1998,WC-1998_030,30,1998-06-21,Group Stage,played,USA,United States,CONCACAF,IRN,Iran,AFC,TRUE,1,2,loss,1745,1628,1705,1668,-40,Lyon,France,TRUE,FALSE,
WC-1998,WC-1998_030,30,1998-06-21,Group Stage,played,IRN,Iran,AFC,USA,United States,CONCACAF,FALSE,2,1,win,1628,1745,1668,1705,40,Lyon,France,TRUE,FALSE,
WC-1998,WC-1998_031,31,1998-06-22,Group Stage,played,COL,Colombia,CONMEBOL,TUN,Tunisia,CAF,TRUE,1,0,win,1757,1621,1776,1602,19,Montpellier,France,TRUE,FALSE,
WC-1998,WC-1998_031,31,1998-06-22,Group Stage,played,TUN,Tunisia,CAF,COL,Colombia,CONMEBOL,FALSE,0,1,loss,1621,1757,1602,1776,-19,Montpellier,France,TRUE,FALSE,
WC-1998,WC-1998_032,32,1998-06-22,Group Stage,played,ROU,Romania,UEFA,ENG,England,UEFA,TRUE,2,1,win,1901,1985,1938,1948,37,Toulouse,France,TRUE,FALSE,
WC-1998,WC-1998_032,32,1998-06-22,Group Stage,played,ENG,England,UEFA,ROU,Romania,UEFA,FALSE,1,2,loss,1985,1901,1948,1938,-37,Toulouse,France,TRUE,FALSE,
WC-1998,WC-1998_033,33,1998-06-23,Group Stage,played,BRA,Brazil,CONMEBOL,NOR,Norway,UEFA,TRUE,1,2,loss,2112,1879,2064,1927,-48,Marseille,France,TRUE,FALSE,
WC-1998,WC-1998_033,33,1998-06-23,Group Stage,played,NOR,Norway,UEFA,BRA,Brazil,CONMEBOL,FALSE,2,1,win,1879,2112,1927,2064,48,Marseille,France,TRUE,FALSE,
WC-1998,WC-1998_034,34,1998-06-23,Group Stage,played,CHL,Chile,CONMEBOL,CMR,Cameroon,CAF,TRUE,1,1,draw,1795,1589,1779,1605,-16,Nantes,France,TRUE,FALSE,
WC-1998,WC-1998_034,34,1998-06-23,Group Stage,played,CMR,Cameroon,CAF,CHL,Chile,CONMEBOL,FALSE,1,1,draw,1589,1795,1605,1779,16,Nantes,France,TRUE,FALSE,
WC-1998,WC-1998_035,35,1998-06-23,Group Stage,played,ITA,Italy,UEFA,AUT,Austria,UEFA,TRUE,2,1,win,1969,1713,1980,1702,11,Saint-Denis,France,TRUE,FALSE,
WC-1998,WC-1998_035,35,1998-06-23,Group Stage,played,AUT,Austria,UEFA,ITA,Italy,UEFA,FALSE,1,2,loss,1713,1969,1702,1980,-11,Saint-Denis,France,TRUE,FALSE,
WC-1998,WC-1998_036,36,1998-06-23,Group Stage,played,SCO,Scotland,UEFA,MAR,Morocco,CAF,TRUE,0,3,loss,1778,1729,1718,1789,-60,Saint-Étienne,France,TRUE,FALSE,
WC-1998,WC-1998_036,36,1998-06-23,Group Stage,played,MAR,Morocco,CAF,SCO,Scotland,UEFA,FALSE,3,0,win,1729,1778,1789,1718,60,Saint-Étienne,France,TRUE,FALSE,
WC-1998,WC-1998_037,37,1998-06-24,Group Stage,played,FRA,France,UEFA,DNK,Denmark,UEFA,TRUE,2,1,win,2016,1875,2028,1863,12,Lyon,France,FALSE,FALSE,
WC-1998,WC-1998_037,37,1998-06-24,Group Stage,played,DNK,Denmark,UEFA,FRA,France,UEFA,FALSE,1,2,loss,1875,2016,1863,2028,-12,Lyon,France,FALSE,FALSE,
WC-1998,WC-1998_038,38,1998-06-24,Group Stage,played,NGA,Nigeria,CAF,PRY,Paraguay,CONMEBOL,TRUE,1,3,loss,1789,1765,1741,1813,-48,Toulouse,France,TRUE,FALSE,
WC-1998,WC-1998_038,38,1998-06-24,Group Stage,played,PRY,Paraguay,CONMEBOL,NGA,Nigeria,CAF,FALSE,3,1,win,1765,1789,1813,1741,48,Toulouse,France,TRUE,FALSE,
WC-1998,WC-1998_039,39,1998-06-24,Group Stage,played,ZAF,South Africa,CAF,KSA,Saudi Arabia,AFC,TRUE,2,2,draw,1649,1625,1647,1627,-2,Bordeaux,France,TRUE,FALSE,
WC-1998,WC-1998_039,39,1998-06-24,Group Stage,played,KSA,Saudi Arabia,AFC,ZAF,South Africa,CAF,FALSE,2,2,draw,1625,1649,1627,1647,2,Bordeaux,France,TRUE,FALSE,
WC-1998,WC-1998_040,40,1998-06-24,Group Stage,played,ESP,Spain,UEFA,BGR,Bulgaria,UEFA,TRUE,6,1,win,1969,1766,1997,1738,28,Lens,France,TRUE,FALSE,
WC-1998,WC-1998_040,40,1998-06-24,Group Stage,played,BGR,Bulgaria,UEFA,ESP,Spain,UEFA,FALSE,1,6,loss,1766,1969,1738,1997,-28,Lens,France,TRUE,FALSE,
WC-1998,WC-1998_041,41,1998-06-25,Group Stage,played,BEL,Belgium,UEFA,KOR,South Korea,AFC,TRUE,1,1,draw,1837,1692,1825,1704,-12,Paris,France,TRUE,FALSE,
WC-1998,WC-1998_041,41,1998-06-25,Group Stage,played,KOR,South Korea,AFC,BEL,Belgium,UEFA,FALSE,1,1,draw,1692,1837,1704,1825,12,Paris,France,TRUE,FALSE,
WC-1998,WC-1998_042,42,1998-06-25,Group Stage,played,GER,Germany,UEFA,IRN,Iran,AFC,TRUE,2,0,win,2064,1668,2072,1660,8,Montpellier,France,TRUE,FALSE,
WC-1998,WC-1998_042,42,1998-06-25,Group Stage,played,IRN,Iran,AFC,GER,Germany,UEFA,FALSE,0,2,loss,1668,2064,1660,2072,-8,Montpellier,France,TRUE,FALSE,
WC-1998,WC-1998_043,43,1998-06-25,Group Stage,played,NED,Netherlands,UEFA,MEX,Mexico,CONCACAF,TRUE,2,2,draw,1973,1876,1965,1884,-8,Saint-Étienne,France,TRUE,FALSE,
WC-1998,WC-1998_043,43,1998-06-25,Group Stage,played,MEX,Mexico,CONCACAF,NED,Netherlands,UEFA,FALSE,2,2,draw,1876,1973,1884,1965,8,Saint-Étienne,France,TRUE,FALSE,
WC-1998,WC-1998_044,44,1998-06-25,Group Stage,played,USA,United States,CONCACAF,SRB,Serbia,UEFA,TRUE,0,1,loss,,,,,,Nantes,France,TRUE,FALSE,
WC-1998,WC-1998_044,44,1998-06-25,Group Stage,played,SRB,Serbia,UEFA,USA,United States,CONCACAF,FALSE,1,0,win,,,,,,Nantes,France,TRUE,FALSE,
WC-1998,WC-1998_045,45,1998-06-26,Group Stage,played,ARG,Argentina,CONMEBOL,HRV,Croatia,UEFA,TRUE,1,0,win,1930,1910,1958,1882,28,Bordeaux,France,TRUE,FALSE,
WC-1998,WC-1998_045,45,1998-06-26,Group Stage,played,HRV,Croatia,UEFA,ARG,Argentina,CONMEBOL,FALSE,0,1,loss,1910,1930,1882,1958,-28,Bordeaux,France,TRUE,FALSE,
WC-1998,WC-1998_046,46,1998-06-26,Group Stage,played,COL,Colombia,CONMEBOL,ENG,England,UEFA,TRUE,0,2,loss,1776,1948,1752,1972,-24,Lens,France,TRUE,FALSE,
WC-1998,WC-1998_046,46,1998-06-26,Group Stage,played,ENG,England,UEFA,COL,Colombia,CONMEBOL,FALSE,2,0,win,1948,1776,1972,1752,24,Lens,France,TRUE,FALSE,
WC-1998,WC-1998_047,47,1998-06-26,Group Stage,played,JPN,Japan,AFC,JAM,Jamaica,CONCACAF,TRUE,1,2,loss,1708,1607,1670,1645,-38,Lyon,France,TRUE,FALSE,
WC-1998,WC-1998_047,47,1998-06-26,Group Stage,played,JAM,Jamaica,CONCACAF,JPN,Japan,AFC,FALSE,2,1,win,1607,1708,1645,1670,38,Lyon,France,TRUE,FALSE,
WC-1998,WC-1998_048,48,1998-06-26,Group Stage,played,ROU,Romania,UEFA,TUN,Tunisia,CAF,TRUE,1,1,draw,1938,1602,1916,1624,-22,Saint-Denis,France,TRUE,FALSE,
WC-1998,WC-1998_048,48,1998-06-26,Group Stage,played,TUN,Tunisia,CAF,ROU,Romania,UEFA,FALSE,1,1,draw,1602,1938,1624,1916,22,Saint-Denis,France,TRUE,FALSE,
WC-1998,WC-1998_049,49,1998-06-27,Round of 16,played,BRA,Brazil,CONMEBOL,CHL,Chile,CONMEBOL,TRUE,4,1,win,2064,1779,2081,1762,17,Paris,France,TRUE,FALSE,
WC-1998,WC-1998_049,49,1998-06-27,Round of 16,played,CHL,Chile,CONMEBOL,BRA,Brazil,CONMEBOL,FALSE,1,4,loss,1779,2064,1762,2081,-17,Paris,France,TRUE,FALSE,
WC-1998,WC-1998_050,50,1998-06-27,Round of 16,played,ITA,Italy,UEFA,NOR,Norway,UEFA,TRUE,1,0,win,1980,1927,2005,1902,25,Marseille,France,TRUE,FALSE,
WC-1998,WC-1998_050,50,1998-06-27,Round of 16,played,NOR,Norway,UEFA,ITA,Italy,UEFA,FALSE,0,1,loss,1927,1980,1902,2005,-25,Marseille,France,TRUE,FALSE,
WC-1998,WC-1998_051,51,1998-06-28,Round of 16,played,FRA,France,UEFA,PRY,Paraguay,CONMEBOL,TRUE,1,0,win,2028,1813,2036,1805,8,Lens,France,FALSE,FALSE,
WC-1998,WC-1998_051,51,1998-06-28,Round of 16,played,PRY,Paraguay,CONMEBOL,FRA,France,UEFA,FALSE,0,1,loss,1813,2028,1805,2036,-8,Lens,France,FALSE,FALSE,
WC-1998,WC-1998_052,52,1998-06-28,Round of 16,played,NGA,Nigeria,CAF,DNK,Denmark,UEFA,TRUE,1,4,loss,1741,1863,1706,1898,-35,Saint-Denis,France,TRUE,FALSE,
WC-1998,WC-1998_052,52,1998-06-28,Round of 16,played,DNK,Denmark,UEFA,NGA,Nigeria,CAF,FALSE,4,1,win,1863,1741,1898,1706,35,Saint-Denis,France,TRUE,FALSE,
WC-1998,WC-1998_053,53,1998-06-29,Round of 16,played,GER,Germany,UEFA,MEX,Mexico,CONCACAF,TRUE,2,1,win,2072,1884,2087,1869,15,Montpellier,France,TRUE,FALSE,
WC-1998,WC-1998_053,53,1998-06-29,Round of 16,played,MEX,Mexico,CONCACAF,GER,Germany,UEFA,FALSE,1,2,loss,1884,2072,1869,2087,-15,Montpellier,France,TRUE,FALSE,
WC-1998,WC-1998_054,54,1998-06-29,Round of 16,played,NED,Netherlands,UEFA,SRB,Serbia,UEFA,TRUE,2,1,win,,,,,,Toulouse,France,TRUE,FALSE,
WC-1998,WC-1998_054,54,1998-06-29,Round of 16,played,SRB,Serbia,UEFA,NED,Netherlands,UEFA,FALSE,1,2,loss,,,,,,Toulouse,France,TRUE,FALSE,
WC-1998,WC-1998_055,55,1998-06-30,Round of 16,played,ARG,Argentina,CONMEBOL,ENG,England,UEFA,TRUE,2,2,draw,1958,1972,1959,1971,1,Saint-Étienne,France,TRUE,TRUE,Argentina
WC-1998,WC-1998_055,55,1998-06-30,Round of 16,played,ENG,England,UEFA,ARG,Argentina,CONMEBOL,FALSE,2,2,draw,1972,1958,1971,1959,-1,Saint-Étienne,France,TRUE,TRUE,Argentina
WC-1998,WC-1998_056,56,1998-06-30,Round of 16,played,ROU,Romania,UEFA,HRV,Croatia,UEFA,TRUE,0,1,loss,1916,1882,1883,1915,-33,Bordeaux,France,TRUE,FALSE,
WC-1998,WC-1998_056,56,1998-06-30,Round of 16,played,HRV,Croatia,UEFA,ROU,Romania,UEFA,FALSE,1,0,win,1882,1916,1915,1883,33,Bordeaux,France,TRUE,FALSE,
WC-1998,WC-1998_057,57,1998-07-03,Quarter-final,played,BRA,Brazil,CONMEBOL,DNK,Denmark,UEFA,TRUE,3,2,win,2081,1898,2097,1882,16,Nantes,France,TRUE,FALSE,
WC-1998,WC-1998_057,57,1998-07-03,Quarter-final,played,DNK,Denmark,UEFA,BRA,Brazil,CONMEBOL,FALSE,2,3,loss,1898,2081,1882,2097,-16,Nantes,France,TRUE,FALSE,
WC-1998,WC-1998_058,58,1998-07-03,Quarter-final,played,FRA,France,UEFA,ITA,Italy,UEFA,TRUE,0,0,draw,2036,2005,2025,2016,-11,Saint-Denis,France,FALSE,TRUE,France
WC-1998,WC-1998_058,58,1998-07-03,Quarter-final,played,ITA,Italy,UEFA,FRA,France,UEFA,FALSE,0,0,draw,2005,2036,2016,2025,11,Saint-Denis,France,FALSE,TRUE,France
WC-1998,WC-1998_059,59,1998-07-04,Quarter-final,played,GER,Germany,UEFA,HRV,Croatia,UEFA,TRUE,0,3,loss,2087,1915,2010,1992,-77,Lyon,France,TRUE,FALSE,
WC-1998,WC-1998_059,59,1998-07-04,Quarter-final,played,HRV,Croatia,UEFA,GER,Germany,UEFA,FALSE,3,0,win,1915,2087,1992,2010,77,Lyon,France,TRUE,FALSE,
WC-1998,WC-1998_060,60,1998-07-04,Quarter-final,played,NED,Netherlands,UEFA,ARG,Argentina,CONMEBOL,TRUE,2,1,win,1997,1959,2024,1932,27,Marseille,France,TRUE,FALSE,
WC-1998,WC-1998_060,60,1998-07-04,Quarter-final,played,ARG,Argentina,CONMEBOL,NED,Netherlands,UEFA,FALSE,1,2,loss,1959,1997,1932,2024,-27,Marseille,France,TRUE,FALSE,
WC-1998,WC-1998_061,61,1998-07-07,Semi-final,played,BRA,Brazil,CONMEBOL,NED,Netherlands,UEFA,TRUE,1,1,draw,2097,2024,2091,2030,-6,Marseille,France,TRUE,TRUE,Brazil
WC-1998,WC-1998_061,61,1998-07-07,Semi-final,played,NED,Netherlands,UEFA,BRA,Brazil,CONMEBOL,FALSE,1,1,draw,2024,2097,2030,2091,6,Marseille,France,TRUE,TRUE,Brazil
WC-1998,WC-1998_062,62,1998-07-08,Semi-final,played,FRA,France,UEFA,HRV,Croatia,UEFA,TRUE,2,1,win,2025,1992,2044,1973,19,Saint-Denis,France,FALSE,FALSE,
WC-1998,WC-1998_062,62,1998-07-08,Semi-final,played,HRV,Croatia,UEFA,FRA,France,UEFA,FALSE,1,2,loss,1992,2025,1973,2044,-19,Saint-Denis,France,FALSE,FALSE,
WC-1998,WC-1998_063,63,1998-07-11,Third Place,played,NED,Netherlands,UEFA,HRV,Croatia,UEFA,TRUE,1,2,loss,2030,1973,1995,2008,-35,Paris,France,TRUE,FALSE,
WC-1998,WC-1998_063,63,1998-07-11,Third Place,played,HRV,Croatia,UEFA,NED,Netherlands,UEFA,FALSE,2,1,win,1973,2030,2008,1995,35,Paris,France,TRUE,FALSE,
WC-1998,WC-1998_064,64,1998-07-12,Final,played,FRA,France,UEFA,BRA,Brazil,CONMEBOL,TRUE,3,0,win,2044,2091,2089,2046,45,Saint-Denis,France,FALSE,FALSE,
WC-1998,WC-1998_064,64,1998-07-12,Final,played,BRA,Brazil,CONMEBOL,FRA,France,UEFA,FALSE,0,3,loss,2091,2044,2046,2089,-45,Saint-Denis,France,FALSE,FALSE,
