tournament_id,match_id,match_number,date,stage,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,home_team_confederation,away_team_confederation,home_elo_start,away_elo_start,city,country,neutral
WC-1998,WC-1998_001,1,1998-06-10,Group Stage,played,Brazil,Scotland,BRA,SCO,BRA,SCO,CONMEBOL,UEFA,2092,1776,Saint-Denis,France,TRUE
WC-1998,WC-1998_002,2,1998-06-10,Group Stage,played,Morocco,Norway,MAR,NOR,MAR,NOR,CAF,UEFA,1727,1903,Montpellier,France,TRUE
WC-1998,WC-1998_003,3,1998-06-11,Group Stage,played,Cameroon,Austria,CMR,AUT,CMR,AUT,CAF,UEFA,1591,1715,Toulouse,France,TRUE
WC-1998,WC-1998_004,4,1998-06-11,Group Stage,played,Italy,Chile,ITA,CHL,ITA,CHL,UEFA,CONMEBOL,1972,1788,Bordeaux,France,TRUE
WC-1998,WC-1998_005,5,1998-06-12,Group Stage,played,France,South Africa,FRA,ZAF,FRA,ZAF,UEFA,CAF,2002,1637,Marseille,France,FALSE
WC-1998,WC-1998_006,6,1998-06-12,Group Stage,played,Paraguay,Bulgaria,PRY,BGR,PRY,BGR,CONMEBOL,UEFA,1742,1805,Montpellier,France,TRUE
WC-1998,WC-1998_007,7,1998-06-12,Group Stage,played,Saudi Arabia,Denmark,KSA,DNK,SAU,DNK,AFC,UEFA,1644,1882,Lens,France,TRUE
WC-1998,WC-1998_008,8,1998-06-13,Group Stage,played,South Korea,Mexico,KOR,MEX,KOR,MEX,AFC,CONCACAF,1750,1847,Lyon,France,TRUE
WC-1998,WC-1998_009,9,1998-06-13,Group Stage,played,Netherlands,Belgium,NED,BEL,NLD,BEL,UEFA,UEFA,1959,1822,Saint-Denis,France,TRUE
WC-1998,WC-1998_010,10,1998-06-13,Group Stage,played,Spain,Nigeria,ESP,NGA,ESP,NGA,UEFA,CAF,2039,1703,Nantes,France,TRUE
WC-1998,WC-1998_011,11,1998-06-14,Group Stage,played,Argentina,Japan,ARG,JPN,ARG,JPN,CONMEBOL,AFC,1893,1743,Toulouse,France,TRUE
WC-1998,WC-1998_012,12,1998-06-14,Group Stage,played,Jamaica,Croatia,JAM,HRV,JAM,HRV,CONCACAF,UEFA,1645,1874,Lens,France,TRUE
WC-1998,WC-1998_013,13,1998-06-14,Group Stage,played,Serbia,Iran,SRB,IRN,SRB,IRN,UEFA,AFC,1769,1760,Saint-Étienne,France,TRUE
WC-1998,WC-1998_014,14,1998-06-15,Group Stage,played,England,Tunisia,ENG,TUN,ENG,TUN,UEFA,CAF,1974,1632,Marseille,France,TRUE
WC-1998,WC-1998_015,15,1998-06-15,Group Stage,played,Germany,United States,GER,USA,DEU,USA,UEFA,CONCACAF,2058,1759,Paris,France,TRUE
WC-1998,WC-1998_016,16,1998-06-15,Group Stage,played,Romania,Colombia,ROU,COL,ROU,COL,UEFA,CONMEBOL,1880,1778,Lyon,France,TRUE
WC-1998,WC-1998_017,17,1998-06-16,Group Stage,played,Brazil,Morocco,BRA,MAR,BRA,MAR,CONMEBOL,CAF,2100,1741,Nantes,France,TRUE
WC-1998,WC-1998_018,18,1998-06-16,Group Stage,played,Scotland,Norway,SCO,NOR,SCO,NOR,UEFA,UEFA,1768,1889,Bordeaux,France,TRUE
WC-1998,WC-1998_019,19,1998-06-17,Group Stage,played,Chile,Austria,CHL,AUT,CHL,AUT,CONMEBOL,UEFA,1803,1705,Saint-Étienne,France,TRUE
WC-1998,WC-1998_020,20,1998-06-17,Group Stage,played,Italy,Cameroon,ITA,CMR,ITA,CMR,UEFA,CAF,1957,1601,Montpellier,France,TRUE
WC-1998,WC-1998_021,21,1998-06-18,Group Stage,played,France,Saudi Arabia,FRA,KSA,FRA,SAU,UEFA,AFC,2009,1632,Saint-Denis,France,FALSE
WC-1998,WC-1998_022,22,1998-06-18,Group Stage,played,South Africa,Denmark,ZAF,DNK,ZAF,DNK,CAF,UEFA,1630,1894,Toulouse,France,TRUE
WC-1998,WC-1998_023,23,1998-06-19,Group Stage,played,Nigeria,Bulgaria,NGA,BGR,NGA,BGR,CAF,UEFA,1755,1800,Paris,France,TRUE
WC-1998,WC-1998_024,24,1998-06-19,Group Stage,played,Spain,Paraguay,ESP,PRY,ESP,PRY,UEFA,CONMEBOL,1987,1747,Saint-Étienne,France,TRUE
WC-1998,WC-1998_025,25,1998-06-20,Group Stage,played,Belgium,Mexico,BEL,MEX,BEL,MEX,UEFA,CONCACAF,1833,1880,Bordeaux,France,TRUE
WC-1998,WC-1998_026,26,1998-06-20,Group Stage,played,Japan,Croatia,JPN,HRV,JPN,HRV,AFC,UEFA,1725,1893,Nantes,France,TRUE
WC-1998,WC-1998_027,27,1998-06-20,Group Stage,played,Netherlands,South Korea,NED,KOR,NLD,KOR,UEFA,AFC,1948,1717,Marseille,France,TRUE
WC-1998,WC-1998_028,28,1998-06-21,Group Stage,played,Argentina,Jamaica,ARG,JAM,ARG,JAM,CONMEBOL,CONCACAF,1911,1626,Paris,France,TRUE
WC-1998,WC-1998_029,29,1998-06-21,Group Stage,played,Germany,Serbia,GER,SRB,DEU,SRB,UEFA,UEFA,1923,1769,Lens,France,TRUE
WC-1998,WC-1998_030,30,1998-06-21,Group Stage,played,United States,Iran,USA,IRN,USA,IRN,CONCACAF,AFC,1745,1628,Lyon,France,TRUE
WC-1998,WC-1998_031,31,1998-06-22,Group Stage,played,Colombia,Tunisia,COL,TUN,COL,TUN,CONMEBOL,CAF,1757,1621,Montpellier,France,TRUE
WC-1998,WC-1998_032,32,1998-06-22,Group Stage,played,Romania,England,ROU,ENG,ROU,ENG,UEFA,UEFA,1901,1985,Toulouse,France,TRUE
WC-1998,WC-1998_033,33,1998-06-23,Group Stage,played,Brazil,Norway,BRA,NOR,BRA,NOR,CONMEBOL,UEFA,2112,1879,Marseille,France,TRUE
WC-1998,WC-1998_034,34,1998-06-23,Group Stage,played,Chile,Cameroon,CHL,CMR,CHL,CMR,CONMEBOL,CAF,1795,1589,Nantes,France,TRUE
WC-1998,WC-1998_035,35,1998-06-23,Group Stage,played,Italy,Austria,ITA,AUT,ITA,AUT,UEFA,UEFA,1969,1713,Saint-Denis,France,TRUE
WC-1998,WC-1998_036,36,1998-06-23,Group Stage,played,Scotland,Morocco,SCO,MAR,SCO,MAR,UEFA,CAF,1778,1729,Saint-Étienne,France,TRUE
WC-1998,WC-1998_037,37,1998-06-24,Group Stage,played,France,Denmark,FRA,DNK,FRA,DNK,UEFA,UEFA,2016,1875,Lyon,France,FALSE
WC-1998,WC-1998_038,38,1998-06-24,Group Stage,played,Nigeria,Paraguay,NGA,PRY,NGA,PRY,CAF,CONMEBOL,1789,1765,Toulouse,France,TRUE
WC-1998,WC-1998_039,39,1998-06-24,Group Stage,played,South Africa,Saudi Arabia,ZAF,KSA,ZAF,SAU,CAF,AFC,1649,1625,Bordeaux,France,TRUE
WC-1998,WC-1998_040,40,1998-06-24,Group Stage,played,Spain,Bulgaria,ESP,BGR,ESP,BGR,UEFA,UEFA,1969,1766,Lens,France,TRUE
