team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Canada,CAN,1986 FIFA Men's World Cup,WC-1986,1986,Bob Lenarduzzi,P-97018,defender,DF,2,1955-05-01,31,Tacoma Stars,USA,6,0
Canada,CAN,1986 FIFA Men's World Cup,WC-1986,1986,Branko Šegota,P-92139,forward,FW,9,1961-06-08,24,San Diego Sockers (in),USA,0,0
Canada,CAN,1986 FIFA Men's World Cup,WC-1986,1986,Bruce Wilson,P-78960,defender,DF,3,1951-06-20,34,Toronto Inex,Canada,9,0
Canada,CAN,1986 FIFA Men's World Cup,WC-1986,1986,Carl Valentine,P-73303,forward,FW,7,1958-07-04,27,Cleveland Force,USA,5,0
Canada,CAN,1986 FIFA Men's World Cup,WC-1986,1986,Colin Miller,P-13395,defender,DF,20,1964-10-04,21,Doncaster Rovers,England,2,0
Canada,CAN,1986 FIFA Men's World Cup,WC-1986,1986,Dale Mitchell,P-67430,forward,FW,14,1958-04-21,28,Kansas City Comets,USA,5,0
Canada,CAN,1986 FIFA Men's World Cup,WC-1986,1986,David Norman,P-50657,midfielder,MF,17,1962-05-06,24,Tacoma Stars,USA,7,0
Canada,CAN,1986 FIFA Men's World Cup,WC-1986,1986,George Pakos,P-21914,forward,FW,13,1952-08-14,33,Victoria Athletics A,Canada,4,1
Canada,CAN,1986 FIFA Men's World Cup,WC-1986,1986,Gerry Gray,P-61972,midfielder,MF,8,1961-01-20,25,Tacoma Stars,USA,6,1
Canada,CAN,1986 FIFA Men's World Cup,WC-1986,1986,Greg Ion,P-08567,midfielder,MF,16,1963-03-12,23,Minnesota Strikers (in),USA,3,0
Canada,CAN,1986 FIFA Men's World Cup,WC-1986,1986,Ian Bridge,P-15173,defender,DF,6,1959-09-18,26,FC La Chaux-de-Fonds,Switzerland,5,0
Canada,CAN,1986 FIFA Men's World Cup,WC-1986,1986,Igor Vrablic,P-27353,forward,FW,10,1965-07-19,20,Olympiakos Piraios,Greece,11,2
