team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Anton Janda,P-92579,defender,DF,,1904-05-01,30,Admira Wien,Austria,1,0
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Anton Schall,P-87474,forward,FW,,1907-06-22,26,Admira Wien,Austria,3,2
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Franz Cisar,P-72888,defender,DF,,1908-11-28,25,Wiener AC,Austria,7,0
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Franz Wagner,P-39159,midfielder,MF,,1911-09-23,22,Rapid Wien,Austria,10,0
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Friederich Franzl,P-28322,goal keeper,GK,,1905-03-06,29,,,,
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Georg Braun,P-37758,forward,FW,,1907-02-22,27,Wacker Wien,Austria,1,0
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Hans Walzhofer,P-19490,forward,FW,,1906-03-23,28,Wacker Wien,Austria,1,0
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Johann Horvath,P-51711,forward,FW,,1903-05-20,31,,,,
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Johann Urbanek,P-97102,midfielder,MF,,1910-10-10,23,,,,
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Josef Bican,P-51668,forward,FW,,1913-09-25,20,Rapid Wien,Austria,8,5
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Josef Hassmann,P-32150,forward,FW,,1910-05-21,24,FC Wien,Austria,1,0
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Josef Smistik,P-71630,midfielder,MF,,1905-11-28,28,Rapid Wien,Austria,8,0
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Josef Stroh,P-30750,forward,FW,,1913-03-05,21,,,,
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Karl Sesta,P-05609,defender,DF,,1906-03-18,28,Austria Wien,Austria,11,1
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Karl Zischek,P-05719,forward,FW,,1910-08-28,23,Wacker Wien,Austria,11,8
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Leopold Hofmann,P-94617,midfielder,MF,,1905-10-31,28,First Vienna FC,Austria,3,0
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Matthias Kaburek,P-48419,forward,FW,,1911-02-09,23,Rapid Wien,Austria,3,2
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Matthias Sindelar,P-11865,forward,FW,,1903-02-10,31,Austria Wien,Austria,7,2
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Peter Platzer,P-14775,goal keeper,GK,,1910-05-29,23,Admira Wien,Austria,11,0
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Rudolf Raftl,P-17740,goal keeper,GK,,1911-02-07,23,,,,
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Rudolf Viertl,P-65339,forward,FW,,1902-11-12,31,Austria Wien,Austria,8,2
Austria,AUT,AUT,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Willibald Schmaus,P-14790,defender,DF,,1911-06-16,22,,,,
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Alfred Körner,P-26700,forward,FW,11,1926-02-14,28,Rapid Wien,Austria,5,2
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Alfred Teinitzer,P-89866,midfielder,MF,17,1929-07-29,24,,,,
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Erich Probst,P-85257,midfielder,MF,10,1927-12-05,26,,,,
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Ernst Happel,P-34192,defender,DF,3,1925-11-29,28,Racing Club Paris,France,7,1
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Ernst Ocwirk,P-53882,midfielder,MF,5,1926-03-07,28,Austria Wien,Austria,10,2
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Ernst Stojaspal,P-51339,forward,FW,21,1925-01-14,29,RC Strasbourg,France,4,3
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Franz Pelikan,P-16610,goal keeper,GK,15,1925-11-06,28,Wacker Wien,Austria,1,0
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Gerhard Hanappi,P-98569,defender,DF,2,1929-02-16,25,Rapid Wien,Austria,11,1
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Johann Riegler,P-38526,midfielder,MF,18,1929-07-17,24,Rapid Wien,Austria,1,0
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Karl Giesser,P-09648,midfielder,MF,14,1928-10-29,25,Rapid Wien,Austria,1,0
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Karl Koller,P-32967,midfielder,MF,6,1929-02-09,25,First Vienna FC,Austria,10,0
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Karl Stotz,P-49790,midfielder,MF,12,1927-03-27,27,Austria Wien,Austria,2,0
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Kurt Schmied,P-69826,goal keeper,GK,1,1926-06-14,28,First Vienna FC,Austria,8,0
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Leopold Barschandt,P-75651,defender,DF,4,1925-08-12,28,Wiener Sport-Club,Austria,9,0
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Paul Halla,P-11040,defender,DF,20,1931-04-10,23,Rapid Wien,Austria,2,1
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Robert Dienst,P-80274,forward,FW,19,1928-03-01,26,Rapid Wien,Austria,5,1
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Robert Körner,P-57242,forward,FW,7,1924-08-21,29,Rapid Wien,Austria,9,0
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Theodor Wagner,P-35865,forward,FW,9,1927-08-06,26,Wacker Wien,Austria,9,4
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Walter Haummer,P-38037,forward,FW,22,1928-11-22,25,Wacker Wien,Austria,1,1
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Walter Kollmann,P-66263,midfielder,MF,13,1932-06-17,21,Wacker Wien,Austria,4,0
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Walter Schleger,P-28341,forward,FW,8,1929-09-19,24,Austria Wien,Austria,5,1
Austria,AUT,AUT,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Walter Zeman,P-93772,goal keeper,GK,16,1927-05-01,27,Rapid Wien,Austria,2,0
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Alfred Körner,P-26700,forward,FW,10,1926-02-14,32,Rapid Wien,Austria,7,4
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Bruno Engelmeier,P-69227,goal keeper,GK,22,1927-09-05,30,1. Simmeringer SC,Austria,1,0
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Ernst Happel,P-34192,defender,DF,3,1925-11-29,32,Rapid Wien,Austria,4,1
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Ernst Kozlicek,P-54866,midfielder,MF,17,1931-01-27,27,Wacker Wien,Austria,2,0
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Franz Swoboda,P-03503,defender,DF,4,1933-02-15,25,Austria Wien,Austria,6,0
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Gerhard Hanappi,P-98569,defender,DF,5,1929-02-16,29,Rapid Wien,Austria,7,0
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Hans Buzek,P-79204,forward,FW,9,1938-05-22,20,First Vienna FC,Austria,7,2
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Helmut Senekowitsch,P-04538,forward,FW,11,1933-10-22,24,First Vienna FC,Austria,4,0
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Herbert Ninaus,P-09741,forward,FW,20,1937-03-31,21,Grazer AK,Austria,2,1
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Ignaz Puschnik,P-51811,midfielder,MF,21,1934-02-05,24,,,,
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Josef Hamerl,P-81537,forward,FW,14,1931-01-22,27,Wiener Sport-Club,Austria,2,1
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Karl Koller,P-32967,midfielder,MF,6,1929-02-09,29,First Vienna FC,Austria,8,1
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Karl Stotz,P-49790,midfielder,MF,16,1927-03-27,31,Austria Wien,Austria,2,0
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Kurt Schmied,P-69826,goal keeper,GK,12,1926-06-14,31,First Vienna FC,Austria,4,0
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Leopold Barschandt,P-75651,defender,DF,18,1925-08-12,32,Wiener Sport-Club,Austria,1,0
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Paul Halla,P-11040,defender,DF,2,1931-04-10,27,Rapid Wien,Austria,3,0
Austria,AUT,AUT,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Paul Kozlicek,P-05242,forward,FW,8,1937-07-22,20,Wacker Wien,Austria,5,1
