tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_022,22,1982-06-21,Group Stage,played,Austria,AUT,AUT,UEFA,Algeria,DZA,DZA,CAF,FALSE,Oviedo,Spain,TRUE,1938,1696
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_035,35,1982-06-25,Group Stage,played,Austria,AUT,AUT,UEFA,Germany,GER,DEU,UEFA,FALSE,Gijón,Spain,TRUE,1827,1923
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_037,37,1982-06-28,Quarter-final,played,Austria,AUT,AUT,UEFA,France,FRA,FRA,UEFA,TRUE,Madrid,Spain,TRUE,1936,1869
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_041,41,1982-07-01,Quarter-final,played,Austria,AUT,AUT,UEFA,Northern Ireland,NIR,NIR,UEFA,TRUE,Madrid,Spain,TRUE,1900,1792
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_002,2,1990-06-09,Group Stage,played,Austria,AUT,AUT,UEFA,Italy,ITA,ITA,UEFA,FALSE,Rome,Italy,FALSE,1766,1966
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_017,17,1990-06-15,Group Stage,played,Austria,AUT,AUT,UEFA,Czechoslovakia,CSK,CSK,UEFA,TRUE,Florence,Italy,TRUE,1757,1875
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_027,27,1990-06-19,Group Stage,played,Austria,AUT,AUT,UEFA,United States,USA,USA,CONCACAF,TRUE,Florence,Italy,TRUE,1737,1563
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_003,3,1998-06-11,Group Stage,played,Austria,AUT,AUT,UEFA,Cameroon,CMR,CMR,CAF,FALSE,Toulouse,France,TRUE,1715,1591
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_019,19,1998-06-17,Group Stage,played,Austria,AUT,AUT,UEFA,Chile,CHL,CHL,CONMEBOL,FALSE,Saint-Étienne,France,TRUE,1705,1803
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_035,35,1998-06-23,Group Stage,played,Austria,AUT,AUT,UEFA,Italy,ITA,ITA,UEFA,FALSE,Saint-Denis,France,TRUE,1713,1969
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_020,20,2026-06-16,Group Stage,scheduled,Austria,AUT,AUT,UEFA,Jordan,,,,TRUE,Santa Clara,United States,TRUE,1827,1690
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_043,43,2026-06-22,Group Stage,scheduled,Austria,AUT,AUT,UEFA,Argentina,ARG,ARG,CONMEBOL,FALSE,Arlington,United States,TRUE,1827,2113
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_067,67,2026-06-27,Group Stage,scheduled,Austria,AUT,AUT,UEFA,Algeria,DZA,DZA,CAF,FALSE,Kansas City,United States,TRUE,1827,1743
