team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Albert Büche,P-21616,forward,FW,,,,,,,
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Albert Guinchard,P-49691,midfielder,MF,,1914-11-10,19,Servette Genève,Switzerland,5,0
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Alfred Jäck,P-31231,forward,FW,,1911-08-02,22,,,,
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,André Abegglen,P-85334,forward,FW,,1909-03-07,25,FC Sochaux - Montbéliard,France,4,1
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Arnaldo Ortelli,P-17489,defender,DF,,1913-08-05,20,,,,
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Edmond Loichot,P-35043,midfielder,MF,,,,,,,
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Ernst Frick,P-61867,midfielder,MF,,,,,,,
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Ernst Hufschmid,P-97291,midfielder,MF,,1913-02-04,21,,,,
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Erwin Hochsträsser,P-41260,forward,FW,,,,,,,
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Fernand Jaccard,P-87405,midfielder,MF,,1907-10-08,26,Montreux Sports,Switzerland,4,0
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Frank Séchehaye,P-96627,goal keeper,GK,,1907-11-03,26,Lausanne Sports,Switzerland,7,0
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Joseph Bossi,P-06791,forward,FW,,1911-08-29,22,,,,
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Leopold Kielholz,P-88416,forward,FW,,1911-06-09,22,,,,
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Louis Gobet,P-53059,defender,DF,,1908-10-28,25,FC Bern,Switzerland,1,0
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Max Weiler,P-44740,defender,DF,,1900-09-25,33,Grasshopper Zürich,Switzerland,1,0
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Otto Bühler,P-94058,forward,FW,,,,,,,
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Raymond Passello,P-15994,forward,FW,,1905-01-12,29,Servette Genève,Switzerland,3,0
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Renato Bizzozero,P-64427,goal keeper,GK,,1912-09-07,21,,,,
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Severino Minelli,P-85276,defender,DF,,1909-09-06,24,Grasshopper Zürich,Switzerland,7,0
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Walter Weiler,P-13267,defender,DF,,1903-12-04,30,Grasshopper Zürich,Switzerland,5,0
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Willy Huber,P-49305,goal keeper,GK,,1913-12-17,20,,,,
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Willy Jäggi,P-58205,forward,FW,,1906-07-28,27,Lausanne Sports,Switzerland,4,2
Switzerland,CHE,CHE,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Willy von Känel,P-71546,forward,FW,,1909-10-30,24,FC Biel/Bienne,Switzerland,4,0
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Adolf Stelzer,P-95497,defender,DF,,1908-09-01,29,Lausanne Sports,Switzerland,5,0
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Albert Guinchard,P-49691,midfielder,MF,,1914-11-10,23,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Alessandro Frigerio,P-06111,forward,FW,,1914-11-15,23,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Alfred Bickel,P-50918,forward,FW,,1918-05-02,20,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,André Abegglen,P-85334,forward,FW,,1909-03-07,29,Servette Genève,Switzerland,8,5
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,August Lehmann,P-60333,defender,DF,,1909-01-26,29,Grasshopper Zürich,Switzerland,9,0
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Ernst Lörtscher,P-42031,midfielder,MF,,1913-03-15,25,Servette Genève,Switzerland,10,0
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Erwin Ballabio,P-44209,goal keeper,GK,,1918-10-20,19,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Eugen Rupf,P-90336,forward,FW,,,,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Eugen Walaschek,P-81006,forward,FW,,1916-06-20,21,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Fritz Wagner,P-22319,forward,FW,,,,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Georges Aeby,P-80329,forward,FW,,1910-09-10,27,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Hermann Springer,P-52493,midfielder,MF,,1908-12-04,29,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Lauro Amadò,P-59353,forward,FW,,1912-03-14,26,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Leopold Kielholz,P-88416,forward,FW,,1911-06-09,26,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Oscar Rauch,P-55586,midfielder,MF,,1914-03-20,24,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Paul Aeby,P-40938,forward,FW,,1910-09-10,27,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Renato Bizzozero,P-64427,goal keeper,GK,,1912-09-07,25,,,,
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Severino Minelli,P-85276,defender,DF,,1909-09-06,28,Grasshopper Zürich,Switzerland,11,0
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Sirio Vernati,P-34867,midfielder,MF,,1907-05-12,31,Grasshopper Zürich,Switzerland,12,0
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Tullio Grassi,P-05303,forward,FW,,1910-02-05,28,FC Lugano,Switzerland,2,1
Switzerland,CHE,CHE,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Willy Huber,P-49305,goal keeper,GK,,1913-12-17,24,Grasshopper Zürich,Switzerland,11,0
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Adolphe Hug,P-13066,goal keeper,GK,,1923-09-23,26,FC Locarno,Switzerland,4,0
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Alfred Bickel,P-50918,forward,FW,,1918-05-02,32,,,,
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,André Neury,P-19543,defender,DF,,1921-09-03,28,,,,
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Charles Antenen,P-98547,forward,FW,,1929-11-03,20,FC La Chaux-de-Fonds,Switzerland,7,6
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Eugen Corrodi,P-57868,goal keeper,GK,,1922-07-02,27,,,,
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Felice Soldini,P-71162,midfielder,MF,,1915-10-26,34,,,,
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Georges Stuber,P-00506,goal keeper,GK,,1925-05-11,25,,,,
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Gerhard Lusenti,P-93813,forward,FW,,1921-04-24,29,AC Bellinzona,Switzerland,3,0
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Hans Siegenthaler,P-15697,forward,FW,,1923-02-05,27,Young Fellows Zürich,Switzerland,1,0
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Hans-Peter Friedländer,P-89785,forward,FW,,1920-11-06,29,Lausanne Sports,Switzerland,6,3
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Jacques Fatton,P-80623,forward,FW,,1925-12-19,24,Servette Genève,Switzerland,8,7
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Jean Tamini,P-15806,forward,FW,,1919-12-09,30,AS Saint-Étienne,France,5,1
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Kurt Rey,P-67346,defender,DF,,1923-12-10,26,Young Fellows Zürich,Switzerland,0,0
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Oliver Eggimann,P-44178,midfielder,MF,,1919-01-28,31,,,,
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,René Bader,P-69750,forward,FW,,1922-08-07,27,FC Basel,Switzerland,7,1
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Roger Bocquet,P-27876,defender,DF,,1921-04-09,29,Lausanne Sports,Switzerland,8,0
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Roger Quinche,P-75156,midfielder,MF,,1922-07-22,27,FC Bern,Switzerland,4,0
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Rudolf Gyger,P-01892,defender,DF,,1920-04-16,30,Cantonal Neuchâtel,Switzerland,3,0
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Walter Beerli,P-40730,forward,FW,,1928-07-23,21,,,,
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Walter Schneiter,P-05710,forward,FW,,1918-06-18,32,FC Zürich,Switzerland,1,0
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Willi Steffen,P-89657,defender,DF,,1923-05-24,27,,,,
Switzerland,CHE,CHE,UEFA,1950 FIFA Men's World Cup,WC-1950,1950,Willy Kernen,P-97894,defender,DF,,1929-08-06,20,FC La Chaux-de-Fonds,Switzerland,3,0
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,André Neury,P-19543,defender,DF,7,1921-09-03,32,,,,
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Charles Antenen,P-98547,forward,FW,15,1929-11-03,24,FC La Chaux-de-Fonds,Switzerland,8,2
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Charles Casali,P-53302,midfielder,MF,9,1923-04-27,31,Young Boys Bern,Switzerland,6,1
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Eugen Meier,P-46939,forward,FW,20,1930-04-30,24,Young Boys Bern,Switzerland,5,0
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Eugene Parlier,P-05331,goal keeper,GK,2,1929-02-13,25,Servette Genève,Switzerland,6,0
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Ferdinando Riva,P-30328,forward,FW,21,1930-07-03,23,,,,
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Georges Stuber,P-00506,goal keeper,GK,3,1925-05-11,29,,,,
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Gilbert Fesselet,P-94112,midfielder,MF,12,1928-04-16,26,FC La Chaux-de-Fonds,Switzerland,1,0
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Heinz Bigler,P-60020,midfielder,MF,8,1925-12-21,28,Young Boys Bern,Switzerland,1,0
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Ivo Frosio,P-68231,midfielder,MF,13,1930-04-27,24,Grasshopper Zürich,Switzerland,2,0
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Jacques Fatton,P-80623,forward,FW,17,1925-12-19,28,Olympique Lyonnais,France,7,2
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Josef Hügi,P-14406,forward,FW,18,1930-01-23,24,FC Basel,Switzerland,6,5
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Marcel Flückiger,P-20993,defender,DF,5,1929-06-20,24,Young Boys Bern,Switzerland,3,0
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Marcel Mauron,P-51308,forward,FW,19,1929-03-25,25,,,,
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Norbert Eschmann,P-09700,midfielder,MF,11,1933-09-19,20,,,,
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Oliver Eggimann,P-44178,midfielder,MF,10,1919-01-28,35,,,,
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Robert Ballaman,P-63738,forward,FW,16,1926-06-21,27,Grasshopper Zürich,Switzerland,8,6
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Roger Bocquet,P-27876,midfielder,MF,4,1921-04-09,33,Lausanne Sports,Switzerland,7,0
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Roger Mathis,P-20604,defender,DF,6,1921-04-04,33,Lausanne Sports,Switzerland,1,0
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Roger Vonlanthen,P-30097,forward,FW,22,1930-12-05,23,Grasshopper Zürich,Switzerland,8,3
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Walter Eich,P-64611,goal keeper,GK,1,1925-05-27,29,,,,
Switzerland,CHE,CHE,UEFA,1954 FIFA Men's World Cup,WC-1954,1954,Willy Kernen,P-97894,defender,DF,14,1929-08-06,24,FC La Chaux-de-Fonds,Switzerland,9,1
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,André Grobéty,P-55057,defender,DF,9,1933-06-22,28,Lausanne Sports,Switzerland,6,0
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Anton Allemann,P-14618,midfielder,MF,14,1936-01-06,26,,,,
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Antonio Permunian,P-73008,goal keeper,GK,2,1930-08-15,31,,,,
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Charles Antenen,P-98547,forward,FW,15,1929-11-03,32,FC La Chaux-de-Fonds,Switzerland,4,0
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Ely Tacchella,P-95816,defender,DF,8,1936-05-25,26,Lausanne Sports,Switzerland,6,0
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Eugen Meier,P-46939,defender,DF,11,1930-04-30,32,Young Boys Bern,Switzerland,1,0
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Fritz Kehl,P-36812,defender,DF,10,1937-07-12,24,,,,
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Fritz Morf,P-92709,defender,DF,5,1928-01-29,34,FC Grenchen,Switzerland,1,0
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Gilbert Rey,P-58469,forward,FW,19,1930-10-30,31,,,,
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Hans Weber,P-32732,midfielder,MF,13,1934-09-08,27,FC Basel,Switzerland,5,0
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Heinz Schneiter,P-99095,defender,DF,7,1935-04-12,27,Lausanne Sports,Switzerland,6,1
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Karl Elsener,P-70926,goal keeper,GK,1,1934-08-13,27,Grasshopper Zürich,Switzerland,4,0
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Kurt Stettler,P-32477,goal keeper,GK,3,1932-08-21,29,FC Basel,Switzerland,0,0
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Marcel Vonlanthen,P-00793,forward,FW,12,1933-09-08,28,,,,
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Norbert Eschmann,P-09700,forward,FW,17,1933-09-19,28,Stade Français Paris,France,4,0
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Peter Rösch,P-33226,defender,DF,6,1930-09-15,31,,,,
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Philippe Pottier,P-14930,forward,FW,18,1938-07-09,23,,,,
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Richard Dürr,P-52416,forward,FW,16,1938-12-01,23,Lausanne Sports,Switzerland,4,0
Switzerland,CHE,CHE,UEFA,1962 FIFA Men's World Cup,WC-1962,1962,Roberto Frigerio,P-57789,forward,FW,22,1938-05-16,24,,,,
