team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Hungary,HUN,1934 FIFA Men's World Cup,WC-1934,1934,Antal Szabó,P-60980,goal keeper,GK,,1910-09-04,23,Hungária Budapest,Hungary,5,0
Hungary,HUN,1934 FIFA Men's World Cup,WC-1934,1934,Antal Szalay,P-99214,midfielder,MF,,1912-03-12,22,Újpest FC,Hungary,9,0
Hungary,HUN,1934 FIFA Men's World Cup,WC-1934,1934,Gyula Futó,P-26210,defender,DF,,1908-12-29,25,Újpest FC,Hungary,1,0
Hungary,HUN,1934 FIFA Men's World Cup,WC-1934,1934,Gyula Lázár,P-54489,midfielder,MF,,1911-01-24,23,Ferencváros FC,Hungary,5,0
Hungary,HUN,1934 FIFA Men's World Cup,WC-1934,1934,Gyula Polgár,P-10473,midfielder,MF,,1912-02-08,22,,,,
Hungary,HUN,1934 FIFA Men's World Cup,WC-1934,1934,György Szűcs,P-37684,midfielder,MF,,1912-04-23,22,Újpest FC,Hungary,8,0
Hungary,HUN,1934 FIFA Men's World Cup,WC-1934,1934,György Sárosi,P-89034,forward,FW,,1912-09-15,21,,,,
Hungary,HUN,1934 FIFA Men's World Cup,WC-1934,1934,Gábor Szabó,P-29081,forward,FW,,1902-10-14,31,Phőbus Budapest,Hungary,3,3
Hungary,HUN,1934 FIFA Men's World Cup,WC-1934,1934,Géza Toldi,P-60977,forward,FW,,1909-02-11,25,Ferencváros FC,Hungary,8,4
Hungary,HUN,1934 FIFA Men's World Cup,WC-1934,1934,Imre Markos,P-23517,forward,FW,,1908-06-09,25,Bocskai FC Debrecen,Hungary,7,2
Hungary,HUN,1934 FIFA Men's World Cup,WC-1934,1934,István Avar,P-18927,forward,FW,,1905-05-30,28,,,,
Hungary,HUN,1934 FIFA Men's World Cup,WC-1934,1934,István Palotás,P-32085,midfielder,MF,,1908-03-05,26,Bocskai FC Debrecen,Hungary,4,0
