team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Araken,P-13299,forward,FW,,1905-07-17,24,,,,
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Benedicto,P-70170,forward,FW,,1906-10-30,23,Botafogo FC (RJ),Brazil,2,1
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Benvenuto,P-11648,midfielder,MF,,1903-08-04,26,,,,
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Brilhante,P-81166,defender,DF,,1904-11-05,25,CR Vasco da Gama (RJ),Brazil,1,0
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Carvalho Leite,P-72889,forward,FW,,1912-06-25,18,,,,
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Doca,P-58460,forward,FW,,1903-04-07,27,São Cristovão FR (RJ),Brazil,1,1
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Fausto,P-52323,defender,DF,,1905-01-28,25,CR Vasco da Gama (RJ),Brazil,4,0
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Fernando,P-00708,midfielder,MF,,1906-03-01,24,,,,
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Fortes,P-49818,midfielder,MF,,1901-09-09,28,,,,
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Hermógenes,P-29865,defender,DF,,1908-11-04,21,América FC (RJ),Brazil,4,0
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Itália,P-92427,defender,DF,,1907-05-22,23,CR Vasco da Gama (RJ),Brazil,4,0
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Ivan Mariz,P-49633,midfielder,MF,,1910-05-16,20,,,,
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Joel,P-16656,goal keeper,GK,,1904-05-01,26,América FC (RJ),Brazil,3,0
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Manoelzinho,P-30679,forward,FW,,1907-08-22,22,,,,
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Moderato,P-83987,forward,FW,,1902-07-14,27,CR Flamengo (RJ),Brazil,1,2
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Nilo,P-10526,forward,FW,,1903-04-03,27,Botafogo FC (RJ),Brazil,3,0
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Oscarino,P-52064,midfielder,MF,,1907-01-17,23,Ypiranga Niterói (RJ),Brazil,1,0
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Pamplona,P-32535,midfielder,MF,,1904-03-24,26,,,,
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Poly,P-38379,forward,FW,,1909-01-26,21,,,,
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Preguinho,P-91171,forward,FW,,1905-02-08,25,Fluminense FC (RJ),Brazil,3,4
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Russinho,P-82422,forward,FW,,1902-12-18,27,CR Vasco da Gama (RJ),Brazil,2,1
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Teóphilo,P-26796,forward,FW,,1900-04-11,30,São Cristovão FR (RJ),Brazil,4,2
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Velloso,P-28745,goal keeper,GK,,1908-09-25,21,,,,
Brazil,BRA,BRA,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Zé Luiz,P-22493,defender,DF,,1904-11-16,25,São Cristovão FR (RJ),Brazil,3,0
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Almeida,P-63886,forward,FW,,1910-12-02,23,,,,
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Ariel,P-32881,midfielder,MF,,1910-02-22,24,Botafogo FC (RJ),Brazil,1,0
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Armandinho,P-91413,forward,FW,,1911-03-06,23,,,,
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Canalli,P-03130,midfielder,MF,,1907-03-12,27,,,,
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Carvalho Leite,P-72889,forward,FW,,1912-06-25,21,,,,
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Germano,P-48079,goal keeper,GK,,1911-03-14,23,,,,
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Leônidas,P-09730,forward,FW,,1913-09-06,20,,,,
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Luisinho,P-35048,forward,FW,,1911-03-29,23,,,,
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Luiz Luz,P-66864,defender,DF,,1909-11-29,24,Americano Campos (RJ),Brazil,2,0
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Martim,P-70690,midfielder,MF,,1911-03-02,23,,,,
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Octacílio,P-77114,defender,DF,,1909-11-21,24,,,,
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Pamplona,P-32535,midfielder,MF,,1904-03-24,30,,,,
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Patesko,P-85795,forward,FW,,1910-11-12,23,Botafogo FC (RJ),Brazil,2,0
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Pedrosa,P-08627,goal keeper,GK,,1913-07-08,20,,,,
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Sylvio Hoffmann,P-93712,defender,DF,,1908-05-15,26,São Paulo Floresta (SP),Brazil,2,0
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Tinoco,P-03576,midfielder,MF,,1904-12-02,29,CR Vasco da Gama (RJ),Brazil,1,0
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Waldemar de Brito,P-52951,forward,FW,,1913-05-17,21,Botafogo FC (RJ),Brazil,2,1
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Waldyr,P-93990,midfielder,MF,,1912-03-21,22,,,,
Brazil,BRA,BRA,CONMEBOL,1934 FIFA Men's World Cup,WC-1934,1934,Áttila,P-07398,forward,FW,,1910-12-16,23,,,,
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Afonsinho,P-00279,midfielder,MF,,1914-03-08,24,São Cristovão FR (RJ),Brazil,4,0
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Argemiro,P-41619,midfielder,MF,,1915-06-03,23,AA Portuguesa Santista (SP),Brazil,1,0
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Batatais,P-14044,goal keeper,GK,,1910-05-20,28,Fluminense FC (RJ),Brazil,2,0
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Brandão,P-24911,midfielder,MF,,1911-04-21,27,,,,
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Britto,P-14381,midfielder,MF,,1914-05-06,24,,,,
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Domingos da Guia,P-56060,defender,DF,,1912-11-19,25,CR Flamengo (RJ),Brazil,4,0
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Hércules,P-77661,forward,FW,,1912-07-02,25,Fluminense FC (RJ),Brazil,2,0
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Jaú,P-92554,defender,DF,,1909-12-07,28,CR Vasco da Gama (RJ),Brazil,1,0
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Leônidas,P-09730,forward,FW,,1913-09-06,24,,,,
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Lopes,P-14047,forward,FW,,1910-11-01,27,,,,
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Luisinho,P-35048,forward,FW,,1911-03-29,27,,,,
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Machado,P-16663,defender,DF,,1909-01-01,29,,,,
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Martim,P-35561,midfielder,MF,,1911-04-21,27,,,,
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Nariz,P-68604,defender,DF,,1912-12-08,25,Botafogo FC (RJ),Brazil,1,0
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Niginho,P-88147,forward,FW,,1912-02-12,26,,,,
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Patesko,P-85795,forward,FW,,1910-11-12,27,Botafogo FC (RJ),Brazil,3,0
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Perácio,P-70927,forward,FW,,1917-11-02,20,,,,
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Roberto,P-81322,forward,FW,,1912-06-20,25,São Cristovão FR (RJ),Brazil,2,1
Brazil,BRA,BRA,CONMEBOL,1938 FIFA Men's World Cup,WC-1938,1938,Romeu,P-44339,forward,FW,,1911-03-26,27,,,,
