team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Abdualla Sultan,P-52938,midfielder,MF,5,1963-10-01,26,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Abdulaziz Mohamed,P-91477,forward,FW,9,1965-12-12,24,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Abdullah Musa,P-95570,goal keeper,GK,1,1958-03-02,32,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Abdulqadir Hassan,P-42685,goal keeper,GK,22,1962-04-15,28,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Abdulrahman Al-Haddad,P-17103,defender,DF,21,1966-03-23,24,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Abdulrahman Mohamed,P-35056,defender,DF,6,1963-10-01,26,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Adnan Al-Talyani,P-11032,forward,FW,10,1964-10-30,25,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Ali Thani Jumaa,P-56780,midfielder,MF,3,1968-08-18,21,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Eissa Meer,P-27206,defender,DF,19,1967-07-16,22,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Fahad Abdulrahman,P-53430,midfielder,MF,18,1962-10-10,27,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Fahad Khamees,P-27017,forward,FW,7,1962-01-24,28,Al-Wasl Dubai,United Arab Emirates,5,1
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Hassan Mohamed,P-96771,midfielder,MF,13,1962-08-23,27,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Hussain Ghuloum,P-16899,forward,FW,12,1969-09-24,20,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Ibrahim Meer,P-99834,defender,DF,15,1967-07-16,22,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Khalid Ismaïl,P-90097,midfielder,MF,8,1965-07-07,24,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Khalil Ghanim,P-23285,defender,DF,2,1964-11-12,25,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Mohamed Salim,P-16918,defender,DF,16,1968-01-13,22,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Mubarak Ghanim,P-36777,defender,DF,4,1963-09-03,26,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Muhsin Musabah,P-00234,goal keeper,GK,17,1964-10-01,25,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Nasir Khamees,P-77154,midfielder,MF,14,1965-08-02,24,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Yousuf Hussain,P-50458,defender,DF,20,1965-07-08,24,,,,
United Arab Emirates,ARE,ARE,AFC,1990 FIFA Men's World Cup,WC-1990,1990,Zuhair Bakheet,P-17799,forward,FW,11,1967-07-13,22,,,,
