tournament_id,match_id,match_number,date,stage,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,home_team_confederation,away_team_confederation,home_elo_start,away_elo_start,city,country,neutral
WC-1982,WC-1982_001,1,1982-06-13,Group Stage,played,Argentina,Belgium,ARG,BEL,ARG,BEL,CONMEBOL,UEFA,2005,1916,Barcelona,Spain,TRUE
WC-1982,WC-1982_002,2,1982-06-14,Group Stage,played,Brazil,Soviet Union,BRA,SUN,BRA,SUN,CONMEBOL,UEFA,2093,2012,Seville,Spain,TRUE
WC-1982,WC-1982_003,3,1982-06-14,Group Stage,played,Italy,Poland,ITA,POL,ITA,POL,UEFA,UEFA,1892,1958,Vigo,Spain,TRUE
WC-1982,WC-1982_004,4,1982-06-15,Group Stage,played,Hungary,El Salvador,HUN,SLV,HUN,SLV,UEFA,CONCACAF,1797,1608,Elche,Spain,TRUE
WC-1982,WC-1982_005,5,1982-06-15,Group Stage,played,Peru,Cameroon,PER,CMR,PER,CMR,CONMEBOL,CAF,1776,1627,La Coruña,Spain,TRUE
WC-1982,WC-1982_006,6,1982-06-15,Group Stage,played,Scotland,New Zealand,SCO,NZL,SCO,NZL,UEFA,OFC,1840,1596,Málaga,Spain,TRUE
WC-1982,WC-1982_007,7,1982-06-16,Group Stage,played,England,France,ENG,FRA,ENG,FRA,UEFA,UEFA,1964,1880,Bilbao,Spain,TRUE
WC-1982,WC-1982_008,8,1982-06-16,Group Stage,played,Germany,Algeria,GER,DZA,DEU,DZA,UEFA,CAF,1923,1743,Gijón,Spain,TRUE
WC-1982,WC-1982_009,9,1982-06-16,Group Stage,played,Spain,Honduras,ESP,HND,ESP,HND,UEFA,CONCACAF,1891,1600,Valencia,Spain,FALSE
WC-1982,WC-1982_010,10,1982-06-17,Group Stage,played,Chile,Austria,CHL,AUT,CHL,AUT,CONMEBOL,UEFA,1771,1920,Oviedo,Spain,TRUE
WC-1982,WC-1982_011,11,1982-06-17,Group Stage,played,Czechoslovakia,Kuwait,CSK,KWT,CSK,KWT,UEFA,AFC,1896,1629,Valladolid,Spain,TRUE
WC-1982,WC-1982_012,12,1982-06-17,Group Stage,played,Yugoslavia,Northern Ireland,YUG,NIR,YUG,NIR,UEFA,UEFA,1917,1741,Zaragoza,Spain,TRUE
WC-1982,WC-1982_013,13,1982-06-18,Group Stage,played,Argentina,Hungary,ARG,HUN,ARG,HUN,CONMEBOL,UEFA,1967,1835,Alicante,Spain,TRUE
WC-1982,WC-1982_014,14,1982-06-18,Group Stage,played,Brazil,Scotland,BRA,SCO,BRA,SCO,CONMEBOL,UEFA,2116,1861,Seville,Spain,TRUE
WC-1982,WC-1982_015,15,1982-06-18,Group Stage,played,Italy,Peru,ITA,PER,ITA,PER,UEFA,CONMEBOL,1898,1764,Vigo,Spain,TRUE
WC-1982,WC-1982_016,16,1982-06-19,Group Stage,played,Belgium,El Salvador,BEL,SLV,BEL,SLV,UEFA,CONCACAF,1954,1570,Elche,Spain,TRUE
WC-1982,WC-1982_017,17,1982-06-19,Group Stage,played,Poland,Cameroon,POL,CMR,POL,CMR,UEFA,CAF,1952,1639,La Coruña,Spain,TRUE
WC-1982,WC-1982_018,18,1982-06-19,Group Stage,played,Soviet Union,New Zealand,SUN,NZL,SUN,NZL,UEFA,OFC,1989,1575,Málaga,Spain,TRUE
WC-1982,WC-1982_019,19,1982-06-20,Group Stage,played,England,Czechoslovakia,ENG,CSK,ENG,CSK,UEFA,UEFA,1998,1877,Bilbao,Spain,TRUE
WC-1982,WC-1982_020,20,1982-06-20,Group Stage,played,Germany,Chile,GER,CHL,DEU,CHL,UEFA,CONMEBOL,1923,1710,Gijón,Spain,TRUE
WC-1982,WC-1982_021,21,1982-06-20,Group Stage,played,Spain,Yugoslavia,ESP,YUG,ESP,YUG,UEFA,UEFA,1867,1903,Valencia,Spain,FALSE
WC-1982,WC-1982_022,22,1982-06-21,Group Stage,played,Algeria,Austria,DZA,AUT,DZA,AUT,CAF,UEFA,1696,1938,Oviedo,Spain,TRUE
WC-1982,WC-1982_023,23,1982-06-21,Group Stage,played,France,Kuwait,FRA,KWT,FRA,KWT,UEFA,AFC,1846,1648,Valladolid,Spain,TRUE
WC-1982,WC-1982_024,24,1982-06-21,Group Stage,played,Honduras,Northern Ireland,HND,NIR,HND,NIR,CONCACAF,UEFA,1624,1755,Zaragoza,Spain,TRUE
WC-1982,WC-1982_025,25,1982-06-22,Group Stage,played,Belgium,Hungary,BEL,HUN,BEL,HUN,UEFA,UEFA,1960,1802,Elche,Spain,TRUE
WC-1982,WC-1982_026,26,1982-06-22,Group Stage,played,Poland,Peru,POL,PER,POL,PER,UEFA,CONMEBOL,1930,1775,La Coruña,Spain,TRUE
WC-1982,WC-1982_027,27,1982-06-22,Group Stage,played,Soviet Union,Scotland,SUN,SCO,SUN,SCO,UEFA,UEFA,1998,1841,Málaga,Spain,TRUE
WC-1982,WC-1982_028,28,1982-06-23,Group Stage,played,Argentina,El Salvador,ARG,SLV,ARG,SLV,CONMEBOL,CONCACAF,2000,1564,Alicante,Spain,TRUE
WC-1982,WC-1982_029,29,1982-06-23,Group Stage,played,Brazil,New Zealand,BRA,NZL,BRA,NZL,CONMEBOL,OFC,2136,1566,Seville,Spain,TRUE
WC-1982,WC-1982_030,30,1982-06-23,Group Stage,played,Italy,Cameroon,ITA,CMR,ITA,CMR,UEFA,CAF,1887,1661,Vigo,Spain,TRUE
WC-1982,WC-1982_031,31,1982-06-24,Group Stage,played,Algeria,Chile,DZA,CHL,DZA,CHL,CAF,CONMEBOL,1678,1737,Oviedo,Spain,TRUE
WC-1982,WC-1982_032,32,1982-06-24,Group Stage,played,France,Czechoslovakia,FRA,CSK,FRA,CSK,UEFA,UEFA,1871,1847,Valladolid,Spain,TRUE
WC-1982,WC-1982_033,33,1982-06-24,Group Stage,played,Honduras,Yugoslavia,HND,YUG,HND,YUG,CONCACAF,UEFA,1635,1878,Zaragoza,Spain,TRUE
WC-1982,WC-1982_034,34,1982-06-25,Group Stage,played,England,Kuwait,ENG,KWT,ENG,KWT,UEFA,AFC,2028,1623,Bilbao,Spain,TRUE
WC-1982,WC-1982_035,35,1982-06-25,Group Stage,played,Germany,Austria,GER,AUT,DEU,AUT,UEFA,UEFA,1923,1827,Gijón,Spain,TRUE
WC-1982,WC-1982_036,36,1982-06-25,Group Stage,played,Spain,Northern Ireland,ESP,NIR,ESP,NIR,UEFA,UEFA,1892,1744,Valencia,Spain,FALSE
WC-1982,WC-1982_037,37,1982-06-28,Quarter-final,played,Austria,France,AUT,FRA,AUT,FRA,UEFA,UEFA,1936,1869,Madrid,Spain,TRUE
