tournament_id,match_id,match_number,date,stage,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,home_team_confederation,away_team_confederation,home_elo_start,away_elo_start,city,country,neutral
WC-1986,WC-1986_001,1,1986-05-31,Group Stage,played,Bulgaria,Italy,BGR,ITA,BGR,ITA,UEFA,UEFA,1844,1884,Mexico City,Mexico,TRUE
WC-1986,WC-1986_002,2,1986-06-01,Group Stage,played,Canada,France,CAN,FRA,CAN,FRA,CONCACAF,UEFA,1648,1995,León,Mexico,TRUE
WC-1986,WC-1986_003,3,1986-06-01,Group Stage,played,Spain,Brazil,ESP,BRA,ESP,BRA,UEFA,CONMEBOL,1902,1915,Guadalajara,Mexico,TRUE
WC-1986,WC-1986_004,4,1986-06-02,Group Stage,played,Argentina,South Korea,ARG,KOR,ARG,KOR,CONMEBOL,AFC,1874,1613,Mexico City,Mexico,TRUE
WC-1986,WC-1986_005,5,1986-06-02,Group Stage,played,Morocco,Poland,MAR,POL,MAR,POL,CAF,UEFA,1642,1805,Monterrey,Mexico,TRUE
WC-1986,WC-1986_006,6,1986-06-02,Group Stage,played,Soviet Union,Hungary,SUN,HUN,SUN,HUN,UEFA,UEFA,1940,1891,Irapuato,Mexico,TRUE
WC-1986,WC-1986_007,7,1986-06-03,Group Stage,played,Algeria,Northern Ireland,DZA,NIR,DZA,NIR,CAF,UEFA,1618,1853,Guadalajara,Mexico,TRUE
WC-1986,WC-1986_008,8,1986-06-03,Group Stage,played,Mexico,Belgium,MEX,BEL,MEX,BEL,CONCACAF,UEFA,1841,1824,Mexico City,Mexico,FALSE
WC-1986,WC-1986_009,9,1986-06-03,Group Stage,played,Portugal,England,PRT,ENG,PRT,ENG,UEFA,UEFA,1807,1990,Monterrey,Mexico,TRUE
WC-1986,WC-1986_010,10,1986-06-04,Group Stage,played,Paraguay,Iraq,PRY,IRQ,PRY,IRQ,CONMEBOL,AFC,1812,1592,Toluca,Mexico,TRUE
WC-1986,WC-1986_011,11,1986-06-04,Group Stage,played,Scotland,Denmark,SCO,DNK,SCO,DNK,UEFA,UEFA,1874,1893,Nezahualcóyotl,Mexico,TRUE
WC-1986,WC-1986_012,12,1986-06-04,Group Stage,played,Uruguay,Germany,URY,GER,URY,DEU,CONMEBOL,UEFA,1892,1923,Querétaro,Mexico,TRUE
WC-1986,WC-1986_013,13,1986-06-05,Group Stage,played,France,Soviet Union,FRA,SUN,FRA,SUN,UEFA,UEFA,2002,1995,León,Mexico,TRUE
WC-1986,WC-1986_014,14,1986-06-05,Group Stage,played,Italy,Argentina,ITA,ARG,ITA,ARG,UEFA,CONMEBOL,1881,1890,Puebla,Mexico,TRUE
WC-1986,WC-1986_015,15,1986-06-05,Group Stage,played,South Korea,Bulgaria,KOR,BGR,KOR,BGR,AFC,UEFA,1597,1847,Mexico City,Mexico,TRUE
WC-1986,WC-1986_016,16,1986-06-06,Group Stage,played,Brazil,Algeria,BRA,DZA,BRA,DZA,CONMEBOL,CAF,1944,1636,Guadalajara,Mexico,TRUE
WC-1986,WC-1986_017,17,1986-06-06,Group Stage,played,England,Morocco,ENG,MAR,ENG,MAR,UEFA,CAF,1946,1655,Monterrey,Mexico,TRUE
WC-1986,WC-1986_018,18,1986-06-06,Group Stage,played,Hungary,Canada,HUN,CAN,HUN,CAN,UEFA,CONCACAF,1836,1641,Irapuato,Mexico,TRUE
WC-1986,WC-1986_019,19,1986-06-07,Group Stage,played,Mexico,Paraguay,MEX,PRY,MEX,PRY,CONCACAF,CONMEBOL,1861,1825,Mexico City,Mexico,FALSE
WC-1986,WC-1986_020,20,1986-06-07,Group Stage,played,Northern Ireland,Spain,NIR,ESP,NIR,ESP,UEFA,UEFA,1835,1873,Guadalajara,Mexico,TRUE
WC-1986,WC-1986_021,21,1986-06-07,Group Stage,played,Poland,Portugal,POL,PRT,POL,PRT,UEFA,UEFA,1792,1851,Monterrey,Mexico,TRUE
WC-1986,WC-1986_022,22,1986-06-08,Group Stage,played,Denmark,Uruguay,DNK,URY,DNK,URY,UEFA,CONMEBOL,1921,1841,Nezahualcóyotl,Mexico,TRUE
WC-1986,WC-1986_023,23,1986-06-08,Group Stage,played,Germany,Scotland,GER,SCO,DEU,SCO,UEFA,UEFA,1923,1767,Querétaro,Mexico,TRUE
WC-1986,WC-1986_024,24,1986-06-08,Group Stage,played,Iraq,Belgium,IRQ,BEL,IRQ,BEL,AFC,UEFA,1579,1804,Toluca,Mexico,TRUE
WC-1986,WC-1986_025,25,1986-06-09,Group Stage,played,Hungary,France,HUN,FRA,HUN,FRA,UEFA,UEFA,1858,2001,León,Mexico,TRUE
WC-1986,WC-1986_026,26,1986-06-09,Group Stage,played,Soviet Union,Canada,SUN,CAN,SUN,CAN,UEFA,CONCACAF,1996,1619,Irapuato,Mexico,TRUE
