tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1970 FIFA Men's World Cup,WC-1970,1970,WC-1970_005,5,1970-06-03,Group Stage,played,El Salvador,SLV,SLV,CONCACAF,Belgium,BEL,BEL,UEFA,FALSE,Mexico City,Mexico,TRUE,1534,1779
1970 FIFA Men's World Cup,WC-1970,1970,WC-1970_016,16,1970-06-07,Group Stage,played,El Salvador,SLV,SLV,CONCACAF,Mexico,MEX,MEX,CONCACAF,FALSE,Mexico City,Mexico,FALSE,1513,1714
1970 FIFA Men's World Cup,WC-1970,1970,WC-1970_018,18,1970-06-10,Group Stage,played,El Salvador,SLV,SLV,CONCACAF,Soviet Union,SUN,SUN,UEFA,TRUE,Mexico City,Mexico,TRUE,1496,1960
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_004,4,1982-06-15,Group Stage,played,El Salvador,SLV,SLV,CONCACAF,Hungary,HUN,HUN,UEFA,FALSE,Elche,Spain,TRUE,1608,1797
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_016,16,1982-06-19,Group Stage,played,El Salvador,SLV,SLV,CONCACAF,Belgium,BEL,BEL,UEFA,FALSE,Elche,Spain,TRUE,1570,1954
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_028,28,1982-06-23,Group Stage,played,El Salvador,SLV,SLV,CONCACAF,Argentina,ARG,ARG,CONMEBOL,FALSE,Alicante,Spain,TRUE,1564,2000
