team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Alexis Alexandris,P-80966,forward,FW,21,1968-10-21,25,,,,
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Alexis Alexiou,P-20597,defender,DF,22,1963-09-08,30,PAOK Thessalonikis,Greece,2,0
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Alexis Alexoudis,P-98623,forward,FW,16,1972-06-20,21,Panathinaikos AO,Greece,3,1
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Antonis Minou,P-07892,goal keeper,GK,1,1958-05-04,36,Apollon Smyrnis Athinon,Greece,4,0
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Christos Karkamanis,P-70338,goal keeper,GK,15,1969-09-22,24,,,,
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Dimitris Saravakos,P-68230,midfielder,MF,7,1961-07-26,32,AEK Athinon,Greece,4,1
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Elias Atmatsidis,P-24277,goal keeper,GK,20,1969-04-24,25,,,,
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Ioannis Kalitzakis,P-59135,defender,DF,5,1966-02-10,28,,,,
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Kyriakos Karataidis,P-68585,defender,DF,18,1965-07-04,28,Olympiakos Piraios,Greece,4,0
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Minas Hantzidis,P-38731,midfielder,MF,17,1966-07-04,27,Olympiakos Piraios,Greece,8,1
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Nikos Machlas,P-16110,forward,FW,9,1973-06-16,21,OF Irakliou,Greece,12,5
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Nikos Nioplias,P-68233,midfielder,MF,8,1965-01-17,29,Panathinaikos AO,Greece,11,0
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Nikos Tsiantakis,P-75239,midfielder,MF,11,1963-10-20,30,Aris Thessalonikis,Greece,6,0
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Panagiotis Tsalouchidis,P-06459,midfielder,MF,6,1963-03-30,31,,,,
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Savvas Kofidis,P-87563,midfielder,MF,19,1961-03-21,33,,,,
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Spiros Marangos,P-83956,midfielder,MF,12,1967-02-20,27,,,,
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Stelios Manolas,P-43850,defender,DF,4,1961-07-13,32,AEK Athinon,Greece,6,0
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Stratos Apostolakis,P-54632,defender,DF,2,1964-05-11,30,,,,
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Tasos Mitropoulos,P-12695,midfielder,MF,10,1957-08-23,36,Apollon Smyrnis Athinon,Greece,4,0
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Thanasis Kolitsidakis,P-86801,defender,DF,3,1966-11-20,27,,,,
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Vaios Karagiannis,P-35810,defender,DF,13,1968-06-25,25,AEK Athinon,Greece,4,0
Greece,GRC,1994 FIFA Men's World Cup,WC-1994,1994,Vasilis Dimitriadis,P-11986,forward,FW,14,1966-02-01,28,AEK Athinon,Greece,0,0
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Alexandros Tziolis,P-10140,midfielder,MF,6,1985-02-13,25,Racing Santander,Spain,8,0
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Alexandros Tzorvas,P-83927,goal keeper,GK,12,1982-08-12,27,Panathinaikos AO,Greece,6,0
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Angelos Charisteas,P-32124,forward,FW,9,1980-02-09,30,Schalke 04 Gelsenkirchen,Germany,2,1
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Avraam Papadopoulos,P-36090,defender,DF,8,1984-12-03,25,Olympiakos Piraios,Greece,9,0
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Christos Patsatzoglou,P-70421,defender,DF,3,1979-03-19,31,PAS Giannina,Greece,0,0
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Dimitris Salpingidis,P-75292,forward,FW,14,1981-08-18,28,PAOK Thessalonikis,Greece,8,3
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Georgios Samaras,P-58348,forward,FW,7,1985-02-21,25,,,,
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Giorgos Karagounis,P-17698,midfielder,MF,10,1977-03-06,33,,,,
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Giourkas Seitaridis,P-70793,defender,DF,2,1981-06-04,29,Panathinaikos AO,Greece,3,0
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Kostas Chalkias,P-51633,goal keeper,GK,1,1974-05-30,36,PAOK Thessalonikis,Greece,0,0
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Kostas Katsouranis,P-52378,midfielder,MF,21,1979-06-21,30,Panathinaikos AO,Greece,12,1
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Loukas Vyntra,P-28140,defender,DF,11,1981-02-05,29,Panathinaikos AO,Greece,8,0
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Michalis Sifakis,P-07928,goal keeper,GK,13,1984-09-09,25,Aris Thessalonikis,Greece,6,0
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Nikos Spyropoulos,P-69064,defender,DF,4,1983-10-10,26,Panathinaikos AO,Greece,5,1
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Pantelis Kapetanos,P-59270,forward,FW,20,1983-06-08,27,CFR Cluj,Romania,2,0
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Sakis Prittas,P-84614,midfielder,MF,23,1979-01-09,31,,,,
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Sokratis Papastathopoulos,P-11436,defender,DF,19,1988-06-09,22,AC Milan,Italy,8,0
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Sotirios Kyrgiakos,P-50181,defender,DF,16,1979-07-23,30,,,,
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Sotiris Ninis,P-45647,midfielder,MF,18,1990-04-03,20,Panathinaikos AO,Greece,4,0
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Stelios Malezas,P-08522,defender,DF,22,1985-03-11,25,,,,
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Theofanis Gekas,P-56893,forward,FW,17,1980-05-23,30,,,,
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Vangelis Moras,P-47188,defender,DF,5,1981-08-26,28,Bologna FC,Italy,3,0
Greece,GRC,2010 FIFA Men's World Cup,WC-2010,2010,Vasilis Torosidis,P-05210,defender,DF,15,1985-06-10,25,Olympiakos Piraios,Greece,9,2
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Alexandros Tziolis,P-10140,midfielder,MF,6,1985-02-13,29,PAOK Thessalonikis,Greece,2,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Andreas Samaris,P-30845,midfielder,MF,22,1989-06-13,24,Benfica Lisboa,Portugal,6,1
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Dimitris Salpingidis,P-75292,forward,FW,14,1981-08-18,32,PAOK Thessalonikis,Greece,7,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Georgios Samaras,P-58348,forward,FW,7,1985-02-21,29,,,,
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Giannis Fetfatzidis,P-64903,midfielder,MF,18,1990-12-21,23,Chievo Verona,Italy,2,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Giannis Maniatis,P-96319,midfielder,MF,2,1986-10-12,27,Olympiakos Piraios,Greece,11,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Giorgos Karagounis,P-17698,midfielder,MF,10,1977-03-06,37,,,,
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Giorgos Tzavellas,P-64835,defender,DF,3,1987-11-26,26,PAOK Thessalonikis,Greece,1,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,José Holebas,P-59823,defender,DF,20,1984-06-27,29,AS Roma,Italy,8,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Kostas Katsouranis,P-52378,midfielder,MF,21,1979-06-21,34,Atromitos Athinon,Greece,5,1
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Kostas Manolas,P-23816,defender,DF,4,1991-06-14,22,AS Roma,Italy,13,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Kostas Mitroglou,P-97050,forward,FW,9,1988-03-12,26,Olympiakos Piraios,Greece,5,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Lazaros Christodoulopoulos,P-68693,midfielder,MF,16,1986-12-19,27,Hellas Verona,Italy,5,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Loukas Vyntra,P-28140,defender,DF,11,1981-02-05,33,Levante UD,Spain,4,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Orestis Karnezis,P-01064,goal keeper,GK,1,1985-07-11,28,Udinese Calcio,Italy,10,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Panagiotis Glykos,P-34712,goal keeper,GK,12,1986-06-03,28,PAOK Thessalonikis,Greece,3,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Panagiotis Kone,P-91614,midfielder,MF,8,1987-07-26,26,Udinese Calcio,Italy,6,1
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Panagiotis Tachtsidis,P-89305,midfielder,MF,23,1991-02-15,23,Hellas Verona,Italy,4,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Sokratis Papastathopoulos,P-11436,defender,DF,19,1988-06-09,26,Borussia Dortmund,Germany,8,1
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Stefanos Kapino,P-83726,goal keeper,GK,13,1994-03-18,20,1.FSV Mainz 05,Germany,0,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Theofanis Gekas,P-56893,forward,FW,17,1980-05-23,34,,,,
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Vangelis Moras,P-47188,defender,DF,5,1981-08-26,32,Hellas Verona,Italy,3,0
Greece,GRC,2014 FIFA Men's World Cup,WC-2014,2014,Vasilis Torosidis,P-05210,defender,DF,15,1985-06-10,29,AS Roma,Italy,12,0
