team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Bo Qu,P-57338,forward,FW,16,1981-07-15,20,Qingdao Hademen,China,4,1
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Chen Yang,P-84550,forward,FW,20,1974-01-17,28,FC St.Pauli,Germany,4,0
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Chengying Wu,P-29611,defender,DF,4,1975-04-21,27,Shanghai Shenhua,China,6,0
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Chuliang Ou,P-92129,goal keeper,GK,23,1968-08-26,33,Yunnan Hongta,China,1,0
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Enhua Zhang,P-77096,defender,DF,2,1973-04-28,29,Dalian Shide,China,1,0
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Genwei Yu,P-19411,midfielder,MF,11,1974-01-07,28,,,,
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Haidong Hao,P-27445,forward,FW,10,1970-05-09,32,Dalian Shide,China,4,0
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Hong Qi,P-68056,midfielder,MF,19,1976-06-03,25,Shanghai Zhongyuan Huili,China,3,0
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Jiayi Shao,P-37402,midfielder,MF,6,1980-04-10,22,TSV 1860 München,Germany,0,0
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Jihai Sun,P-50519,defender,DF,7,1977-09-30,24,Manchester City,England,3,0
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Jin Jiang,P-02177,goal keeper,GK,22,1968-10-07,33,,,,
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Junzhe Zhao,P-90061,midfielder,MF,15,1979-04-18,23,Liaoning Bird,China,6,1
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Maozhen Su,P-05845,forward,FW,12,1972-07-30,29,,,,
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Mingyu Ma,P-05235,midfielder,MF,9,1970-02-04,32,,,,
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Pu Yang,P-83943,defender,DF,3,1978-03-30,24,Beijing Guoan,China,4,0
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Qi An,P-31496,goal keeper,GK,1,1981-06-21,20,Dalian Shide,China,1,0
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Tie Li,P-28870,midfielder,MF,8,1977-05-18,25,,,,
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Wei Du,P-60686,defender,DF,17,1982-02-09,20,Shanghai Shenhua,China,3,0
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Weifeng Li,P-12619,defender,DF,14,1978-12-01,23,Everton FC,England,8,0
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Xiaopeng Li,P-71211,midfielder,MF,18,1975-06-20,26,Shandong Luneng Taishan,China,8,0
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Yao Gao,P-13701,midfielder,MF,13,1977-07-13,24,,,,
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Yunlong Xu,P-39905,defender,DF,21,1979-02-17,23,Beijing Guoan,China,8,1
China,CHN,CHN,AFC,2002 FIFA Men's World Cup,WC-2002,2002,Zhiyi Fan,P-24535,defender,DF,5,1969-11-06,32,,,,
