team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Eduard Malofeyev,P-83456,forward,FW,19,1942-06-02,24,Dinamo Minsk,Soviet Union,10,2
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Eduard Markarov,P-87023,forward,FW,20,1942-06-20,24,Neftyanik Baku,Soviet Union,1,0
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Galimzyan Khusainov,P-57969,forward,FW,15,1937-06-27,29,,,,
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Georgi Sichinava,P-24268,midfielder,MF,14,1944-09-15,21,,,,
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Igor Chislenko,P-38721,midfielder,MF,11,1939-01-04,27,Dinamo Moskva,Soviet Union,12,5
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Leonid Ostrovskiy,P-04392,defender,DF,3,1936-01-17,30,,,,
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Lev Yashin,P-09317,goal keeper,GK,1,1929-10-22,36,Dinamo Moskva,Soviet Union,7,0
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Murtaz Khurtsilava,P-90524,midfielder,MF,7,1943-01-05,23,Dinamo Tbilisi,Soviet Union,5,0
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Slava Metreveli,P-19936,forward,FW,16,1936-05-30,30,Dinamo Tbilisi,Soviet Union,7,2
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Valentin Afonin,P-76618,midfielder,MF,5,1939-12-22,26,SKA Rostov-na-Donu,Soviet Union,8,0
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Valeriy Porkujan,P-53800,forward,FW,17,1944-10-04,21,,,,
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Valery Voronin,P-63252,midfielder,MF,12,1939-07-17,26,,,,
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Vasiliy Danilov,P-40669,defender,DF,10,1941-05-13,25,,,,
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Viktor Bannikov,P-91040,goal keeper,GK,22,1938-04-28,28,Dinamo Kiev,Soviet Union,2,0
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Viktor Getmanov,P-60231,defender,DF,9,1940-05-04,26,,,,
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Viktor Serebryanikov,P-60181,forward,FW,2,1940-03-29,26,Dinamo Kiev,Soviet Union,4,1
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Vladimir Ponomaryov,P-36991,defender,DF,4,1940-02-18,26,CSKA Moskva,Soviet Union,12,0
Soviet Union,SUN,1966 FIFA Men's World Cup,WC-1966,1966,Yozhef Sabo,P-22661,midfielder,MF,8,1940-02-29,26,Dinamo Kiev,Soviet Union,12,2
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Albert Shesternyov,P-28651,defender,DF,9,1941-06-20,28,CSKA Moskva,Soviet Union,10,0
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Anatoliy Byshovets,P-02102,forward,FW,16,1946-04-23,24,,,,
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Anatoliy Puzach,P-59828,forward,FW,20,1941-06-03,28,,,,
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Anzor Kavazashvili,P-79597,goal keeper,GK,2,1940-07-19,29,Spartak Moskva,Soviet Union,7,0
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Evgeny Lovchev,P-52906,defender,DF,6,1949-01-29,21,,,,
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Gennady Logofet,P-70408,defender,DF,7,1942-04-15,28,,,,
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Gennady Yevriuzhikin,P-72049,forward,FW,17,1944-02-04,26,,,,
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Givi Nodia,P-43733,forward,FW,19,1948-01-02,22,Dinamo Tbilisi,Soviet Union,4,2
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Kakhi Asatiani,P-33189,midfielder,MF,11,1947-01-01,23,Dinamo Tbilisi,Soviet Union,6,1
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Leonid Shmuts,P-99794,goal keeper,GK,1,1948-10-08,21,,,,
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Lev Yashin,P-09317,goal keeper,GK,13,1929-10-22,40,,,,
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Murtaz Khurtsilava,P-90524,defender,DF,8,1943-01-05,27,Dinamo Tbilisi,Soviet Union,7,0
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Nikolay Kiselyov,P-79846,midfielder,MF,12,1946-01-29,24,,,,
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Revaz Dzodzuashvili,P-70748,defender,DF,4,1945-04-15,25,Dinamo Tbilisi,Soviet Union,6,0
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Slava Metreveli,P-19936,forward,FW,18,1936-05-30,34,Dinamo Tbilisi,Soviet Union,1,0
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Valentin Afonin,P-76618,defender,DF,3,1939-12-22,30,CSKA Moskva,Soviet Union,7,0
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Valeriy Porkujan,P-53800,forward,FW,22,1944-10-04,25,,,,
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Valery Zykov,P-97724,midfielder,MF,10,1944-02-24,26,,,,
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Viktor Serebryanikov,P-60181,midfielder,MF,15,1940-03-29,30,Dinamo Kiev,Soviet Union,4,1
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Vitaly Khmelnitsky,P-98262,forward,FW,21,1943-06-12,26,,,,
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Vladimir Kaplichny,P-17002,defender,DF,5,1944-02-26,26,CSKA Moskva,Soviet Union,9,0
Soviet Union,SUN,1970 FIFA Men's World Cup,WC-1970,1970,Vladimir Muntyan,P-50044,midfielder,MF,14,1946-09-14,23,Dinamo Kiev,Soviet Union,11,0
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Aleksandr Chivadze,P-66593,defender,DF,3,1955-04-08,27,Dinamo Tbilisi,Soviet Union,9,1
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Anatoliy Demyanenko,P-18580,defender,DF,6,1959-02-19,23,,,,
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Andriy Bal,P-27460,midfielder,MF,12,1958-02-16,24,,,,
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Khoren Hovhannisyan,P-13514,midfielder,MF,10,1955-01-10,27,,,,
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Leonid Buryak,P-15023,midfielder,MF,17,1953-07-10,28,Dinamo Kiev,Soviet Union,4,1
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Oleg Romantsev,P-00116,defender,DF,20,1954-01-04,28,Spartak Moskva,Soviet Union,0,0
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Oleh Blokhin,P-03282,forward,FW,11,1952-11-05,29,,,,
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Ramaz Shengelia,P-93680,forward,FW,7,1957-01-01,25,Dinamo Tbilisi,Soviet Union,9,2
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Rinat Dasayev,P-32342,goal keeper,GK,1,1957-06-13,25,Spartak Moskva,Soviet Union,10,0
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Sergei Baltacha,P-47456,defender,DF,5,1958-02-17,24,Dinamo Kiev,Soviet Union,10,2
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Sergei Borovsky,P-10493,defender,DF,14,1956-01-29,26,,,,
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Sergey Andreyev,P-35273,forward,FW,15,1956-05-16,26,,,,
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Sergey Rodionov,P-05562,forward,FW,16,1962-09-03,19,,,,
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Tengiz Sulakvelidze,P-49099,defender,DF,2,1956-07-23,25,Dinamo Tbilisi,Soviet Union,8,0
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Vadym Yevtushenko,P-12978,midfielder,MF,19,1958-01-01,24,,,,
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Vagiz Khidiyatullin,P-56334,defender,DF,4,1959-03-03,23,,,,
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Viktor Chanov,P-90721,goal keeper,GK,21,1959-07-21,22,Dinamo Kiev,Soviet Union,0,0
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Vitaly Daraselia,P-05530,midfielder,MF,13,1957-10-09,24,,,,
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Volodymyr Bezsonov,P-64968,midfielder,MF,8,1958-03-05,24,,,,
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Vyacheslav Chanov,P-05387,goal keeper,GK,22,1951-10-23,30,,,,
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Yuri Gavrilov,P-18718,midfielder,MF,9,1953-05-03,29,Spartak Moskva,Soviet Union,8,1
Soviet Union,SUN,1982 FIFA Men's World Cup,WC-1982,1982,Yuri Susloparov,P-58072,defender,DF,18,1958-08-14,23,Torpedo Moskva,Soviet Union,1,0
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Aleksandr Bubnov,P-93918,defender,DF,6,1955-10-10,30,Spartak Moskva,Soviet Union,4,0
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Aleksandr Chivadze,P-66593,defender,DF,3,1955-04-08,31,Dinamo Tbilisi,Soviet Union,6,0
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Anatoliy Demyanenko,P-18580,defender,DF,5,1959-02-19,27,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Andriy Bal,P-27460,midfielder,MF,12,1958-02-16,28,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Gennadiy Litovchenko,P-48718,midfielder,MF,13,1963-09-11,22,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Gennady Morozov,P-04915,defender,DF,4,1962-12-30,23,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Ihor Belanov,P-10855,midfielder,MF,19,1960-09-25,25,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Ivan Yaremchuk,P-34497,midfielder,MF,7,1962-03-19,24,Dinamo Kiev,Soviet Union,6,1
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Nikolay Larionov,P-51110,defender,DF,15,1957-01-19,29,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Oleh Blokhin,P-03282,forward,FW,11,1952-11-05,33,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Oleh Kuznetsov,P-86826,defender,DF,10,1963-03-22,23,Dinamo Kiev,Soviet Union,11,0
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Oleh Protasov,P-10906,forward,FW,18,1964-02-04,22,Dnepr Dnepropetrovsk,Soviet Union,3,0
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Oleksandr Zavarov,P-27906,midfielder,MF,9,1961-04-20,25,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Pavel Yakovenko,P-33328,midfielder,MF,8,1964-12-19,21,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Rinat Dasayev,P-32342,goal keeper,GK,1,1957-06-13,28,Spartak Moskva,Soviet Union,11,0
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Sergei Aleinikov,P-86677,midfielder,MF,20,1961-11-07,24,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Sergey Rodionov,P-05562,forward,FW,14,1962-09-03,23,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Serhiy Krakovskiy,P-08071,goal keeper,GK,22,1960-08-11,25,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Vadym Yevtushenko,P-12978,midfielder,MF,17,1958-01-01,28,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Vasyl Rats,P-16126,midfielder,MF,21,1961-04-25,25,,,,
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Viktor Chanov,P-90721,goal keeper,GK,16,1959-07-21,26,Dinamo Kiev,Soviet Union,2,0
Soviet Union,SUN,1986 FIFA Men's World Cup,WC-1986,1986,Volodymyr Bezsonov,P-64968,defender,DF,2,1958-03-05,28,,,,
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Akhrik Tsveiba,P-15788,defender,DF,13,1966-09-10,23,Dinamo Kiev,Soviet Union,8,1
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Aleksandr Borodyuk,P-99207,midfielder,MF,12,1962-11-30,27,Schalke 04 Gelsenkirchen,Germany,2,0
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Aleksandr Uvarov,P-77395,goal keeper,GK,22,1960-01-13,30,Dinamo Moskva,Soviet Union,6,0
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Anatoliy Demyanenko,P-18580,defender,DF,5,1959-02-19,31,,,,
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Andrei Zygmantovich,P-05885,midfielder,MF,17,1962-12-02,27,,,,
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Gennadiy Litovchenko,P-48718,midfielder,MF,8,1963-09-11,26,,,,
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Igor Dobrovolski,P-77250,forward,FW,11,1967-08-27,22,CD Castellón,Spain,9,2
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Igor Shalimov,P-10165,midfielder,MF,18,1969-02-02,21,,,,
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Ivan Yaremchuk,P-34497,midfielder,MF,15,1962-03-19,28,Blau-Weiß 90 Berlin,Germany,4,0
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Oleh Kuznetsov,P-86826,defender,DF,4,1963-03-22,27,Glasgow Rangers,Scotland,11,1
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Oleh Protasov,P-10906,forward,FW,10,1964-02-04,26,Olympiakos Piraios,Greece,9,3
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Oleksandr Zavarov,P-27906,midfielder,MF,9,1961-04-20,29,,,,
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Rinat Dasayev,P-32342,goal keeper,GK,1,1957-06-13,32,Sevilla FC,Spain,2,0
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Sergei Aleinikov,P-86677,midfielder,MF,7,1961-11-07,28,,,,
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Sergei Fokin,P-45890,defender,DF,19,1961-07-26,28,CSKA Moskva,Soviet Union,1,0
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Sergei Gorlukovich,P-06372,defender,DF,20,1961-11-18,28,Borussia Dortmund,Germany,6,0
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Vagiz Khidiyatullin,P-56334,defender,DF,3,1959-03-03,31,,,,
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Valeri Broshin,P-10577,midfielder,MF,21,1962-10-19,27,CSKA Moskva,Soviet Union,2,0
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Vasyl Rats,P-16126,midfielder,MF,6,1961-04-25,29,,,,
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Viktor Chanov,P-90721,goal keeper,GK,16,1959-07-21,30,Maccabi Haifa,Israel,4,0
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Volodymyr Bezsonov,P-64968,defender,DF,2,1958-03-05,32,,,,
Soviet Union,SUN,1990 FIFA Men's World Cup,WC-1990,1990,Volodymyr Lyutyi,P-35793,forward,FW,14,1962-04-24,28,,,,
