tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1934 FIFA Men's World Cup,WC-1934,1934,WC-1934_004,4,1934-05-27,Round of 16,played,Spain,ESP,ESP,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Genoa,Italy,TRUE,1936,1934
1934 FIFA Men's World Cup,WC-1934,1934,WC-1934_012,12,1934-05-31,Quarter-final,played,Spain,ESP,ESP,UEFA,Italy,ITA,ITA,UEFA,FALSE,Florence,Italy,FALSE,1981,1995
1934 FIFA Men's World Cup,WC-1934,1934,WC-1934_013,13,1934-06-01,Quarter-final,played,Spain,ESP,ESP,UEFA,Italy,ITA,ITA,UEFA,FALSE,Florence,Italy,FALSE,1991,1985
1950 FIFA Men's World Cup,WC-1950,1950,WC-1950_004,4,1950-06-25,Group Stage,played,Spain,ESP,ESP,UEFA,United States,USA,USA,CONCACAF,TRUE,Curitiba,Brazil,TRUE,1899,1580
1950 FIFA Men's World Cup,WC-1950,1950,WC-1950_008,8,1950-06-29,Group Stage,played,Spain,ESP,ESP,UEFA,Chile,CHL,CHL,CONMEBOL,FALSE,Rio de Janeiro,Brazil,TRUE,1911,1593
1950 FIFA Men's World Cup,WC-1950,1950,WC-1950_014,14,1950-07-02,Group Stage,played,Spain,ESP,ESP,UEFA,England,ENG,ENG,UEFA,FALSE,Rio de Janeiro,Brazil,TRUE,1923,2020
1950 FIFA Men's World Cup,WC-1950,1950,WC-1950_018,18,1950-07-09,Final,played,Spain,ESP,ESP,UEFA,Uruguay,URY,URY,CONMEBOL,TRUE,São Paulo,Brazil,TRUE,1961,1759
1950 FIFA Men's World Cup,WC-1950,1950,WC-1950_019,19,1950-07-13,Final,played,Spain,ESP,ESP,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Rio de Janeiro,Brazil,FALSE,1945,2036
1950 FIFA Men's World Cup,WC-1950,1950,WC-1950_022,22,1950-07-16,Final,played,Spain,ESP,ESP,UEFA,Sweden,SWE,SWE,UEFA,TRUE,São Paulo,Brazil,TRUE,1915,1903
1962 FIFA Men's World Cup,WC-1962,1962,WC-1962_005,5,1962-05-31,Group Stage,played,Spain,ESP,ESP,UEFA,Czechoslovakia,CSK,CSK,UEFA,FALSE,Viña del Mar,Chile,TRUE,1963,1977
1962 FIFA Men's World Cup,WC-1962,1962,WC-1962_016,16,1962-06-03,Group Stage,played,Spain,ESP,ESP,UEFA,Mexico,MEX,MEX,CONCACAF,FALSE,Viña del Mar,Chile,TRUE,1934,1795
1962 FIFA Men's World Cup,WC-1962,1962,WC-1962_018,18,1962-06-06,Group Stage,played,Spain,ESP,ESP,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Viña del Mar,Chile,TRUE,1953,2109
1966 FIFA Men's World Cup,WC-1966,1966,WC-1966_005,5,1966-07-13,Group Stage,played,Spain,ESP,ESP,UEFA,Argentina,ARG,ARG,CONMEBOL,FALSE,Birmingham,England,TRUE,1895,1973
1966 FIFA Men's World Cup,WC-1966,1966,WC-1966_012,12,1966-07-15,Group Stage,played,Spain,ESP,ESP,UEFA,Switzerland,CHE,CHE,UEFA,TRUE,Sheffield,England,TRUE,1872,1639
1966 FIFA Men's World Cup,WC-1966,1966,WC-1966_024,24,1966-07-20,Group Stage,played,Spain,ESP,ESP,UEFA,Germany,GER,DEU,UEFA,FALSE,Birmingham,England,TRUE,2165,1923
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_005,5,1978-06-03,Group Stage,played,Spain,ESP,ESP,UEFA,Austria,AUT,AUT,UEFA,FALSE,Buenos Aires,Argentina,TRUE,1961,1859
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_014,14,1978-06-07,Group Stage,played,Spain,ESP,ESP,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Mar del Plata,Argentina,TRUE,1922,2060
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_024,24,1978-06-11,Group Stage,played,Spain,ESP,ESP,UEFA,Sweden,SWE,SWE,UEFA,TRUE,Buenos Aires,Argentina,TRUE,1933,1789
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_009,9,1982-06-16,Group Stage,played,Spain,ESP,ESP,UEFA,Honduras,HND,HND,CONCACAF,TRUE,Valencia,Spain,FALSE,1891,1600
