team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Campanal I,P-17824,forward,FW,,1912-02-09,22,,,,
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Chacho,P-67537,forward,FW,,1911-04-14,23,Athletic Madrid,Spain,2,1
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Ciriaco,P-29275,defender,DF,,1904-08-08,29,,,,
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Crisant Bosch,P-47714,midfielder,MF,,1907-12-26,26,Español Barcelona,Spain,1,0
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Fede,P-85952,midfielder,MF,,1912-10-14,21,Sevilla FC,Spain,3,0
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Guillermo Gorostiza,P-54892,forward,FW,,1909-02-15,25,Athletic Bilbao,Spain,4,0
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Hilario,P-89086,midfielder,MF,,1905-12-08,28,,,,
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Isidro Lángara,P-69133,forward,FW,,1912-05-25,22,Oviedo FC,Spain,4,9
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Jacinto Quincoces,P-87531,defender,DF,,1905-07-17,28,Madrid FC,Spain,5,0
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,José Iraragorri,P-64059,forward,FW,,1912-03-16,22,Athletic Bilbao,Spain,2,1
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,José Muguerza,P-90409,midfielder,MF,,1911-09-15,22,Athletic Bilbao,Spain,3,0
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Juan José Nogués,P-47982,goal keeper,GK,,1909-03-28,25,FC Barcelona,Spain,1,0
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Lafuente,P-12120,forward,FW,,1907-12-31,26,Athletic Madrid,Spain,2,0
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Leonardo Cilaurren,P-91286,midfielder,MF,,1912-11-05,21,Athletic Bilbao,Spain,5,0
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Luis Marín Sabater,P-53344,forward,FW,,1906-09-04,27,,,,
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Luis Regueiro,P-40752,forward,FW,,1908-07-01,25,Madrid FC,Spain,4,3
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Martí Ventolrà,P-17732,midfielder,MF,,1906-12-16,27,FC Barcelona,Spain,3,1
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Martín Marculeta,P-41247,midfielder,MF,,1907-09-24,26,Athletic Madrid,Spain,3,0
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Pedro Solé,P-14976,midfielder,MF,,1905-05-07,29,,,,
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Ramón Zabalo,P-63912,defender,DF,,1910-06-10,23,FC Barcelona,Spain,3,0
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Ricardo Zamora,P-07867,goal keeper,GK,,1901-01-21,33,Madrid FC,Spain,4,0
Spain,ESP,1934 FIFA Men's World Cup,WC-1934,1934,Simón Lecue,P-03613,midfielder,MF,,1912-02-11,22,Betis Balompié Sevilla,Spain,2,0
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Agustín Gaínza,P-92865,forward,FW,,1922-05-28,28,,,,
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Alfonso Silva,P-25911,midfielder,MF,,1926-03-19,24,Atlético Madrid,Spain,1,0
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Antoni Ramallets,P-72288,goal keeper,GK,,1924-06-04,26,,,,
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Antonio Puchades,P-82311,midfielder,MF,,1925-06-04,25,Valencia CF,Spain,8,0
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,César,P-20802,forward,FW,,1920-06-29,29,,,,
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Estanislau Basora,P-26928,forward,FW,,1926-11-18,23,,,,
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Francisco Antúnez,P-49542,defender,DF,,1922-11-01,27,Sevilla CF,Spain,1,0
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Gabriel Alonso,P-80682,defender,DF,,1923-11-09,26,Celta Vigo,Spain,6,0
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Ignacio Eizaguirre,P-57117,goal keeper,GK,,1920-11-07,29,,,,
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Josep Gonzalvo,P-48908,defender,DF,,1920-01-16,30,Zaragoza CF,Spain,7,0
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,José Juncosa,P-28347,forward,FW,,1922-02-02,28,,,,
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,José Luis Panizo,P-23492,midfielder,MF,,1922-01-12,28,,,,
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,José Parra,P-33693,defender,DF,,1925-08-28,24,Español Barcelona,Spain,6,0
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Juan Acuña,P-79480,goal keeper,GK,,1923-01-11,27,,,,
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Luis Molowny,P-46247,midfielder,MF,,1925-05-12,25,Real Madrid,Spain,3,1
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Marià Gonzalvo,P-69140,midfielder,MF,,1922-03-22,28,CF Barcelona,Spain,6,0
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Nando,P-07639,midfielder,MF,,1921-02-01,29,,,,
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Rafael Lesmes,P-57993,defender,DF,,1926-11-09,23,,,,
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Rosendo Hernández,P-72035,forward,FW,,1921-03-01,29,,,,
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Silvestre Igoa,P-24336,forward,FW,,1920-09-05,29,Real Sociedad San Sebastian,Spain,5,2
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Telmo Zarra,P-65220,forward,FW,,1921-01-20,29,Atlético Bilbao,Spain,8,7
Spain,ESP,1950 FIFA Men's World Cup,WC-1950,1950,Vicente Asensi,P-67172,defender,DF,,1919-01-28,31,Valencia CF,Spain,3,0
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Adelardo,P-03894,midfielder,MF,18,1939-09-26,22,Atlético Madrid,Spain,3,1
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Alfredo Di Stéfano,P-34403,forward,FW,6,1926-07-04,35,,,,
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Carmelo,P-90224,goal keeper,GK,3,1930-12-06,31,,,,
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Enrique Collar,P-61299,forward,FW,4,1934-11-02,27,Atlético Madrid,Spain,4,1
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Eulogio Martínez,P-93628,forward,FW,15,1935-06-11,26,,,,
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Feliciano Rivilla,P-82150,defender,DF,11,1936-08-21,25,Atlético Madrid,Spain,3,0
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Ferenc Puskás,P-12676,forward,FW,14,1927-04-02,35,Real Madrid,Spain,3,0
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Francisco Gento,P-09022,forward,FW,9,1933-10-21,28,,,,
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Jesús Garay,P-31306,defender,DF,8,1930-09-10,31,CF Barcelona,Spain,1,0
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Joan Segarra,P-61313,defender,DF,20,1927-11-15,34,CF Barcelona,Spain,1,0
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Joaquín Peiró,P-15268,midfielder,MF,12,1936-01-29,26,AC Torino,Italy,2,1
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,José Araquistáin,P-58349,goal keeper,GK,1,1937-03-04,25,Real Madrid,Spain,1,0
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,José Santamaría,P-70798,defender,DF,19,1929-07-31,32,Real Madrid,Spain,2,0
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Luis María Echeberría,P-00987,defender,DF,7,1940-03-24,22,,,,
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Luis Suárez,P-39055,forward,FW,21,1935-05-02,27,Inter Milano,Italy,2,0
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Luis del Sol,P-80578,midfielder,MF,5,1935-04-06,27,Juventus Torino,Italy,2,0
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Martí Vergés,P-00941,midfielder,MF,22,1934-03-08,28,CF Barcelona,Spain,2,0
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Pachín,P-89577,defender,DF,13,1938-12-28,23,Real Madrid,Spain,3,0
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Rodri,P-81323,defender,DF,17,1934-03-08,28,CF Barcelona,Spain,4,0
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Salvador Sadurní,P-39089,goal keeper,GK,2,1941-04-03,21,,,,
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Severino Reija,P-59058,defender,DF,16,1938-11-25,23,Real Zaragoza,Spain,1,0
Spain,ESP,1962 FIFA Men's World Cup,WC-1962,1962,Sígfrid Gràcia,P-12970,defender,DF,10,1932-03-27,30,CF Barcelona,Spain,2,0
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Adelardo,P-03894,midfielder,MF,21,1939-09-26,26,Atlético Madrid,Spain,1,0
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Amancio,P-80285,forward,FW,8,1939-10-16,26,,,,
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Antonio Betancort,P-93882,goal keeper,GK,12,1938-03-13,28,,,,
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Carlos Lapetra,P-34577,forward,FW,22,1938-11-29,27,Real Zaragoza,Spain,2,0
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Eladio,P-50137,defender,DF,3,1940-11-18,25,CF Barcelona,Spain,2,0
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Feliciano Rivilla,P-82150,defender,DF,14,1936-08-21,29,,,,
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Ferran Olivella,P-03159,defender,DF,16,1936-06-22,30,,,,
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Francisco Gento,P-09022,forward,FW,11,1933-10-21,32,,,,
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Gallego,P-08045,defender,DF,17,1944-03-04,22,CF Barcelona,Spain,4,0
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Ignacio Zoco,P-42046,midfielder,MF,5,1939-07-31,26,Real Madrid,Spain,4,0
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Jesús Glaría,P-48822,midfielder,MF,6,1942-01-02,24,Atlético Madrid,Spain,3,0
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Joaquín Peiró,P-15268,midfielder,MF,20,1936-01-29,30,AS Roma,Italy,3,0
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Josep Maria Fusté,P-53638,midfielder,MF,19,1941-04-15,25,CF Barcelona,Spain,1,1
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,José Ufarte,P-05221,midfielder,MF,7,1941-05-17,25,Atlético Madrid,Spain,2,0
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,José Ángel Iribar,P-61200,goal keeper,GK,1,1943-03-01,23,Atlético Bilbao,Spain,6,0
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Luis Suárez,P-39055,forward,FW,10,1935-05-02,31,Inter Milano,Italy,2,0
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Luis del Sol,P-80578,midfielder,MF,4,1935-04-06,31,Juventus Torino,Italy,3,0
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Manuel Sanchís,P-50021,defender,DF,2,1938-03-26,28,Real Madrid,Spain,6,1
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Marcelino,P-49138,forward,FW,9,1940-04-29,26,Real Zaragoza,Spain,2,0
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Miguel Reina,P-45285,goal keeper,GK,13,1946-01-24,20,,,,
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Pirri,P-58423,midfielder,MF,18,1945-03-11,21,Real Madrid,Spain,3,2
Spain,ESP,1966 FIFA Men's World Cup,WC-1966,1966,Severino Reija,P-59058,defender,DF,15,1938-11-25,27,Real Zaragoza,Spain,4,0
Spain,ESP,1978 FIFA Men's World Cup,WC-1978,1978,Antonio Biosca,P-70869,defender,DF,6,1948-12-08,29,,,,
Spain,ESP,1978 FIFA Men's World Cup,WC-1978,1978,Antonio Guzmán,P-12922,midfielder,MF,12,1953-12-02,24,Atlético Madrid,Spain,1,0
