tournament_id,match_id,match_number,date,stage,status,team_id,team,team_confederation,opponent_id,opponent,opponent_confederation,is_home,team_score,opponent_score,result,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta,city,country,neutral,decided_by_shootout,shootout_winner
WC-2006,WC-2006_001,1,2006-06-09,Group Stage,played,GER,Germany,UEFA,CRI,Costa Rica,CONCACAF,TRUE,4,2,win,1895,1724,1911,1708,16,Munich,Germany,FALSE,FALSE,
WC-2006,WC-2006_001,1,2006-06-09,Group Stage,played,CRI,Costa Rica,CONCACAF,GER,Germany,UEFA,FALSE,2,4,loss,1724,1895,1708,1911,-16,Munich,Germany,FALSE,FALSE,
WC-2006,WC-2006_002,2,2006-06-09,Group Stage,played,POL,Poland,UEFA,ECU,Ecuador,CONMEBOL,TRUE,0,2,loss,1821,1700,1761,1760,-60,Gelsenkirchen,Germany,TRUE,FALSE,
WC-2006,WC-2006_002,2,2006-06-09,Group Stage,played,ECU,Ecuador,CONMEBOL,POL,Poland,UEFA,FALSE,2,0,win,1700,1821,1760,1761,60,Gelsenkirchen,Germany,TRUE,FALSE,
WC-2006,WC-2006_003,3,2006-06-10,Group Stage,played,ARG,Argentina,CONMEBOL,CIV,Ivory Coast,CAF,TRUE,2,1,win,1922,1766,1939,1749,17,Hamburg,Germany,TRUE,FALSE,
WC-2006,WC-2006_003,3,2006-06-10,Group Stage,played,CIV,Ivory Coast,CAF,ARG,Argentina,CONMEBOL,FALSE,1,2,loss,1766,1922,1749,1939,-17,Hamburg,Germany,TRUE,FALSE,
WC-2006,WC-2006_004,4,2006-06-10,Group Stage,played,ENG,England,UEFA,PRY,Paraguay,CONMEBOL,TRUE,1,0,win,1973,1779,1988,1764,15,Frankfurt am Main,Germany,TRUE,FALSE,
WC-2006,WC-2006_004,4,2006-06-10,Group Stage,played,PRY,Paraguay,CONMEBOL,ENG,England,UEFA,FALSE,0,1,loss,1779,1973,1764,1988,-15,Frankfurt am Main,Germany,TRUE,FALSE,
WC-2006,WC-2006_005,5,2006-06-10,Group Stage,played,TTO,Trinidad and Tobago,CONCACAF,SWE,Sweden,UEFA,TRUE,0,0,draw,1566,1859,1587,1838,21,Dortmund,Germany,TRUE,FALSE,
WC-2006,WC-2006_005,5,2006-06-10,Group Stage,played,SWE,Sweden,UEFA,TTO,Trinidad and Tobago,CONCACAF,FALSE,0,0,draw,1859,1566,1838,1587,-21,Dortmund,Germany,TRUE,FALSE,
WC-2006,WC-2006_006,6,2006-06-11,Group Stage,played,AGO,Angola,CAF,PRT,Portugal,UEFA,TRUE,0,1,loss,1565,1915,1558,1922,-7,Cologne,Germany,TRUE,FALSE,
WC-2006,WC-2006_006,6,2006-06-11,Group Stage,played,PRT,Portugal,UEFA,AGO,Angola,CAF,FALSE,1,0,win,1915,1565,1922,1558,7,Cologne,Germany,TRUE,FALSE,
WC-2006,WC-2006_007,7,2006-06-11,Group Stage,played,MEX,Mexico,CONCACAF,IRN,Iran,AFC,TRUE,3,1,win,1839,1842,1884,1797,45,Nuremberg,Germany,TRUE,FALSE,
WC-2006,WC-2006_007,7,2006-06-11,Group Stage,played,IRN,Iran,AFC,MEX,Mexico,CONCACAF,FALSE,1,3,loss,1842,1839,1797,1884,-45,Nuremberg,Germany,TRUE,FALSE,
WC-2006,WC-2006_008,8,2006-06-11,Group Stage,played,SCG,Serbia and Montenegro,UEFA,NED,Netherlands,UEFA,TRUE,0,1,loss,1800,1994,1785,2009,-15,Leipzig,Germany,TRUE,FALSE,
WC-2006,WC-2006_008,8,2006-06-11,Group Stage,played,NED,Netherlands,UEFA,SCG,Serbia and Montenegro,UEFA,FALSE,1,0,win,1994,1800,2009,1785,15,Leipzig,Germany,TRUE,FALSE,
WC-2006,WC-2006_009,9,2006-06-12,Group Stage,played,AUS,Australia,AFC,JPN,Japan,AFC,TRUE,3,1,win,1798,1789,1842,1745,44,Kaiserslautern,Germany,TRUE,FALSE,
WC-2006,WC-2006_009,9,2006-06-12,Group Stage,played,JPN,Japan,AFC,AUS,Australia,AFC,FALSE,1,3,loss,1789,1798,1745,1842,-44,Kaiserslautern,Germany,TRUE,FALSE,
WC-2006,WC-2006_010,10,2006-06-12,Group Stage,played,ITA,Italy,UEFA,GHA,Ghana,CAF,TRUE,2,0,win,1943,1616,1955,1604,12,Hanover,Germany,TRUE,FALSE,
WC-2006,WC-2006_010,10,2006-06-12,Group Stage,played,GHA,Ghana,CAF,ITA,Italy,UEFA,FALSE,0,2,loss,1616,1943,1604,1955,-12,Hanover,Germany,TRUE,FALSE,
WC-2006,WC-2006_011,11,2006-06-12,Group Stage,played,USA,United States,CONCACAF,CZE,Czechia,UEFA,TRUE,0,3,loss,1824,1971,1792,2003,-32,Gelsenkirchen,Germany,TRUE,FALSE,
WC-2006,WC-2006_011,11,2006-06-12,Group Stage,played,CZE,Czechia,UEFA,USA,United States,CONCACAF,FALSE,3,0,win,1971,1824,2003,1792,32,Gelsenkirchen,Germany,TRUE,FALSE,
WC-2006,WC-2006_012,12,2006-06-13,Group Stage,played,BRA,Brazil,CONMEBOL,HRV,Croatia,UEFA,TRUE,1,0,win,2034,1838,2049,1823,15,Berlin,Germany,TRUE,FALSE,
WC-2006,WC-2006_012,12,2006-06-13,Group Stage,played,HRV,Croatia,UEFA,BRA,Brazil,CONMEBOL,FALSE,0,1,loss,1838,2034,1823,2049,-15,Berlin,Germany,TRUE,FALSE,
WC-2006,WC-2006_013,13,2006-06-13,Group Stage,played,FRA,France,UEFA,CHE,Switzerland,UEFA,TRUE,0,0,draw,1970,1799,1956,1813,-14,Stuttgart,Germany,TRUE,FALSE,
WC-2006,WC-2006_013,13,2006-06-13,Group Stage,played,CHE,Switzerland,UEFA,FRA,France,UEFA,FALSE,0,0,draw,1799,1970,1813,1956,14,Stuttgart,Germany,TRUE,FALSE,
WC-2006,WC-2006_014,14,2006-06-13,Group Stage,played,KOR,South Korea,AFC,TGO,Togo,CAF,TRUE,2,1,win,1744,1488,1755,1477,11,Frankfurt am Main,Germany,TRUE,FALSE,
WC-2006,WC-2006_014,14,2006-06-13,Group Stage,played,TGO,Togo,CAF,KOR,South Korea,AFC,FALSE,1,2,loss,1488,1744,1477,1755,-11,Frankfurt am Main,Germany,TRUE,FALSE,
WC-2006,WC-2006_015,15,2006-06-14,Group Stage,played,GER,Germany,UEFA,POL,Poland,UEFA,TRUE,1,0,win,1911,1761,1923,1749,12,Dortmund,Germany,FALSE,FALSE,
WC-2006,WC-2006_015,15,2006-06-14,Group Stage,played,POL,Poland,UEFA,GER,Germany,UEFA,FALSE,0,1,loss,1761,1911,1749,1923,-12,Dortmund,Germany,FALSE,FALSE,
WC-2006,WC-2006_016,16,2006-06-14,Group Stage,played,ESP,Spain,UEFA,UKR,Ukraine,UEFA,TRUE,4,0,win,1964,1790,1994,1760,30,Leipzig,Germany,TRUE,FALSE,
WC-2006,WC-2006_016,16,2006-06-14,Group Stage,played,UKR,Ukraine,UEFA,ESP,Spain,UEFA,FALSE,0,4,loss,1790,1964,1760,1994,-30,Leipzig,Germany,TRUE,FALSE,
WC-2006,WC-2006_017,17,2006-06-14,Group Stage,played,TUN,Tunisia,CAF,KSA,Saudi Arabia,AFC,TRUE,2,2,draw,1703,1554,1691,1566,-12,Munich,Germany,TRUE,FALSE,
WC-2006,WC-2006_017,17,2006-06-14,Group Stage,played,KSA,Saudi Arabia,AFC,TUN,Tunisia,CAF,FALSE,2,2,draw,1554,1703,1566,1691,12,Munich,Germany,TRUE,FALSE,
WC-2006,WC-2006_018,18,2006-06-15,Group Stage,played,ECU,Ecuador,CONMEBOL,CRI,Costa Rica,CONCACAF,TRUE,3,0,win,1760,1708,1805,1663,45,Hamburg,Germany,TRUE,FALSE,
WC-2006,WC-2006_018,18,2006-06-15,Group Stage,played,CRI,Costa Rica,CONCACAF,ECU,Ecuador,CONMEBOL,FALSE,0,3,loss,1708,1760,1663,1805,-45,Hamburg,Germany,TRUE,FALSE,
WC-2006,WC-2006_019,19,2006-06-15,Group Stage,played,ENG,England,UEFA,TTO,Trinidad and Tobago,CONCACAF,TRUE,2,0,win,1988,1587,1996,1579,8,Nuremberg,Germany,TRUE,FALSE,
WC-2006,WC-2006_019,19,2006-06-15,Group Stage,played,TTO,Trinidad and Tobago,CONCACAF,ENG,England,UEFA,FALSE,0,2,loss,1587,1988,1579,1996,-8,Nuremberg,Germany,TRUE,FALSE,
WC-2006,WC-2006_020,20,2006-06-15,Group Stage,played,SWE,Sweden,UEFA,PRY,Paraguay,CONMEBOL,TRUE,1,0,win,1838,1764,1862,1740,24,Berlin,Germany,TRUE,FALSE,
WC-2006,WC-2006_020,20,2006-06-15,Group Stage,played,PRY,Paraguay,CONMEBOL,SWE,Sweden,UEFA,FALSE,0,1,loss,1764,1838,1740,1862,-24,Berlin,Germany,TRUE,FALSE,
WC-2006,WC-2006_021,21,2006-06-16,Group Stage,played,ARG,Argentina,CONMEBOL,SCG,Serbia and Montenegro,UEFA,TRUE,6,0,win,1939,1785,1976,1748,37,Gelsenkirchen,Germany,TRUE,FALSE,
WC-2006,WC-2006_021,21,2006-06-16,Group Stage,played,SCG,Serbia and Montenegro,UEFA,ARG,Argentina,CONMEBOL,FALSE,0,6,loss,1785,1939,1748,1976,-37,Gelsenkirchen,Germany,TRUE,FALSE,
WC-2006,WC-2006_022,22,2006-06-16,Group Stage,played,MEX,Mexico,CONCACAF,AGO,Angola,CAF,TRUE,0,0,draw,1884,1558,1862,1580,-22,Hanover,Germany,TRUE,FALSE,
